geneID	FC_X	FC_Y
WBSCR28	0.59	0.59
WDR44	0.59	0.47
WDR64	0.59	-0.86
YWHABP2	0.59	0.13
ZMPSTE24	0.59	0.43
ZNF585B	0.59	-0.24
ZNF610	0.59	-0.35
ZNF821	0.59	0.23
ZNF879	0.59	0.02
AC008065.1	0.58	0.58
ADD2	0.58	0.31
ANKRD60	0.58	0.02
ARHGEF18	0.58	1.25
ARHGEF4	0.58	-0.47
CTD-2583A14.10	0.58	0.49
DENND5A	0.58	0.9
E2F5	0.58	-0.05
EIF2S3L	0.58	-0.48
EPS8	0.58	0.39
ERP27	0.58	0.75
ETF1P1	0.58	0
FAM83E	0.58	-0.64
GBAP1	0.58	-1.02
GCLC	0.58	0.32
GPR68	0.58	-0.06
HLF	0.58	1.22
INF2	0.58	0.73
KDELR3	0.58	0.13
KIAA0408	0.58	-0.27
KLK11	0.58	0.04
LIN52	0.58	0.17
LINC01372	0.58	-0.16
LIPA	0.58	0.18
MTCO1P40	0.58	-0.03
MXRA5	0.58	0.58
MYO1E	0.58	0.72
NLRX1	0.58	0.48
PDS5A	0.58	0.29
PKD2L1	0.58	0.55
PRKAA1	0.58	0.19
RBKS	0.58	0.63
RFESD	0.58	0.76
RP11-1264N5.1	0.58	0.74
RP11-147I3.1	0.58	-0.26
RP11-514O12.4	0.58	0.02
RP11-598D12.4	0.58	-0.33
RP11-646I6.3	0.58	-0.23
RPL17P17	0.58	-0.24
RPL17P50	0.58	0.72
SEC16B	0.58	0.44
SLC35D1	0.58	0.28
SMCO4	0.58	0.45
SNAPC1	0.58	0.76
SPATA25	0.58	0.2
STRA6	0.58	0.42
TMEM256-PLSCR3	0.58	0.33
TMEM41A	0.58	-0.05
TUBB2B	0.58	0.68
VWA5B2	0.58	1.39
WDR31	0.58	0.51
YPEL4	0.58	0.05
ZNF418	0.58	0.58
ZNF488	0.58	0.58
ABHD2	0.57	1.09
AC004231.7	0.57	0.57
ADARB1	0.57	-0.61
AGGF1P10	0.57	0.21
AHR	0.57	0.35
ANKRD36C	0.57	0.23
AP5M1	0.57	0.39
ARHGEF12	0.57	0.5
ATP1B1P1	0.57	-0.27
BACE1	0.57	0.31
BACH1	0.57	-0.02
BEND3P1	0.57	0.22
C14orf159	0.57	0.8
C1orf234	0.57	0.36
C9orf64	0.57	0.13
CDON	0.57	0.66
CLCN2	0.57	0.09
CTD-2124B8.2	0.57	0.64
CTD-2521M24.13	0.57	0.27
CXCL5	0.57	0.57
DENND5B	0.57	0.66
DENND6B	0.57	0.92
ECHDC2	0.57	1.01
EIF5A2	0.57	0.72
FAM49A	0.57	0.25
FILIP1	0.57	0.53
FUT6	0.57	0.15
GATA6	0.57	1.52
GPR107	0.57	0.46
GPR179	0.57	0.16
GRIN2C	0.57	0.37
HNRNPA1P71	0.57	0.39
HYDIN2	0.57	-0.12
KIAA1671	0.57	0.17
KLF6	0.57	0.27
KRT8P46	0.57	0.39
LIPE	0.57	-0.28
LRTOMT	0.57	-0.31
MCPH1	0.57	0.02
NPAP1	0.57	0.37
PCDHB11	0.57	0.56
PDCD6IPP1	0.57	0.35
PNPLA2	0.57	0.48
PNPLA8	0.57	0.49
POLE2	0.57	-0.36
PTPN13	0.57	0.28
QSOX1	0.57	0.71
REXO1L1P	0.57	0.52
RGS7	0.57	0.57
RP1-39G22.4	0.57	0.39
RP11-1023L17.1	0.57	0.31
RP11-114M5.1	0.57	-0.2
RP11-497H16.7	0.57	0.92
RRAS2	0.57	0.73
SCGB2B2	0.57	0.56
SLAMF1	0.57	0.42
TCEANC2	0.57	0.44
THUMPD3	0.57	0.73
TMEM64	0.57	0.12
TUBB8P1	0.57	-0.64
ZCCHC5	0.57	0.57
ZNF101	0.57	-0.5
ABCC13	0.56	0.26
ADAM22	0.56	1.03
ANKRD17	0.56	0.43
AP2A2	0.56	0.52
APEX2	0.56	0.39
ATP5HP4	0.56	0.48
BOLL	0.56	-1.19
C10orf82	0.56	-0.31
C19orf12	0.56	0.38
CAMKMT	0.56	-0.17
CCDC13	0.56	-0.56
CD82	0.56	0.73
CEP104	0.56	0.59
CPD	0.56	0.59
CSMD1	0.56	1.15
DCAF10	0.56	0.52
DDX6	0.56	0.39
DNAI2	0.56	-0.76
DNMBP	0.56	0.28
DUS2	0.56	0.17
EXOC1	0.56	0.65
FAM127A	0.56	0.38
FAT1	0.56	0.14
FUT3	0.56	-1.02
GALNT4	0.56	0.45
GATA4	0.56	0.44
GBA2	0.56	0.12
GOLGA8K	0.56	1.01
GSKIP	0.56	0.24
IL10	0.56	0.56
IRGM	0.56	0.13
KRT80	0.56	0.82
LATS2	0.56	0.18
LPAR6	0.56	-0.17
LTK	0.56	0.37
MEPCE	0.56	-1.06
MMP24-AS1	0.56	0.36
MOCS3	0.56	0.07
MOG	0.56	-1.08
NFIB	0.56	0.29
NR1I3	0.56	-0.32
OTUD1	0.56	-0.17
PCDHA2	0.56	1.12
PGA3	0.56	0.07
PLPP1	0.56	0.44
PPIAL4G	0.56	0.54
PPP1R15B	0.56	-0.28
PPP4R1	0.56	0.38
PRICKLE1	0.56	0.28
PTCHD1	0.56	-0.53
RASSF9	0.56	-0.32
RNA5SP295	0.56	0.56
RNASE10	0.56	-0.23
RNF14	0.56	0.48
ROCK1	0.56	-0.09
RP11-175P13.3	0.56	-0.43
SAP130	0.56	0.68
SH3GLB1	0.56	0.39
SLC25A14	0.56	0.27
SLC25A35	0.56	-0.11
SOX13	0.56	0.33
SPATA6L	0.56	0.65
STK38	0.56	0.05
TLX1	0.56	0.56
TMEM184B	0.56	0.43
TMF1	0.56	0.41
UBQLN2	0.56	0.06
UBR3	0.56	-0.23
WSB1	0.56	-0.29
ZNF184	0.56	1.39
ZNF282	0.56	0.2
ZNF317	0.56	0.09
ZNF575	0.56	0.34
ZNF641	0.56	0.17
ZNF675	0.56	0.21
ZNF726	0.56	0.9
ZNF780A	0.56	0.5
ZNF841	0.56	0.85
ATP13A5	0.55	0.55
BAG2	0.55	0.58
BCRP3	0.55	0.31
BMP2K	0.55	0.32
C15orf41	0.55	0.09
C3	0.55	0.16
CD160	0.55	0.34
COCH	0.55	0.55
DUSP28	0.55	0.54
EPS8L2	0.55	0.83
EVI2A	0.55	0.6
FAM78B	0.55	0.25
FBRS	0.55	0.44
FBXO30	0.55	0.52
FCHSD2	0.55	0.46
GLIPR1L1	0.55	0.03
GOLGA8A	0.55	0.79
HIST2H3A	0.55	0.59
JAKMIP2	0.55	0.12
KCNE4	0.55	0.31
KLF15	0.55	0.33
KLHL8	0.55	0.26
LRFN1	0.55	0.38
LTBP3	0.55	0.6
MCL1	0.55	0.68
MPHOSPH10	0.55	0.05
MROH6	0.55	0.9
NBAS	0.55	0.61
NBPF10	0.55	-0.17
NOL6	0.55	0.06
NXNL2	0.55	0.19
ONECUT2	0.55	0.43
PDE4C	0.55	0
PLCD4	0.55	1.02
PLIN1	0.55	0.81
POLE4	0.55	0.37
PRAF2	0.55	0.2
RAP1A	0.55	0.87
RP11-346I3.2	0.55	0.3
RP11-641D5.1	0.55	-1.21
RP5-1063M23.3	0.55	0.34
RPL34P6	0.55	0.1
SLC15A2	0.55	0.58
SMG1P4	0.55	0.04
SS18	0.55	0.22
STAC2	0.55	0.4
TAF8	0.55	-0.08
TBX15	0.55	-0.41
TDGF1	0.55	0.2
TM7SF3	0.55	1.42
TOP2B	0.55	-0.75
TRPS1	0.55	-0.14
TTC22	0.55	0.5
TTC6	0.55	-0.63
TWIST1	0.55	0.49
UCN	0.55	0.04
ZIM3	0.55	-0.11
ZNF783	0.55	0.6
ACRV1	0.54	0.23
AGPAT3	0.54	0.25
AMN1	0.54	0.18
ARL9	0.54	-0.13
ARMC2	0.54	-0.21
C6orf120	0.54	0.27
CDIPT	0.54	1.13
CDR2	0.54	0.82
CEACAM21	0.54	0.23
CPN2	0.54	0.05
ELMOD1	0.54	-0.44
EPT1	0.54	-0.34
FLT1	0.54	1.27
FRG1BP	0.54	0.1
GALNT2	0.54	0.54
GDF9	0.54	0.71
GPRIN1	0.54	0.39
HELZ2	0.54	0.41
HENMT1	0.54	-0.12
HOXA2	0.54	0.85
HSDL2	0.54	0.53
HSPB1	0.54	0.29
IFT80	0.54	0.15
IL7	0.54	0.05
ITGB1BP2	0.54	0.2
JAM3	0.54	-0.06
JOSD1	0.54	0.13
KCNRG	0.54	1.2
LAMA3	0.54	0.22
LDB2	0.54	0.54
LTB4R2	0.54	1.2
LUZP1	0.54	0.47
MAN2B1	0.54	0.31
MIER3	0.54	1.21
MMS22L	0.54	0.19
MSANTD2	0.54	-0.09
NBPF4	0.54	-0.52
NEB	0.54	0.44
NEK4	0.54	0.39
NUFIP2	0.54	-0.18
PCDHB19P	0.54	0.08
PCDHB6	0.54	-0.36
PDZD3	0.54	0.96
PIGW	0.54	-0.18
PLEKHG6	0.54	-0.27
PLEKHH2	0.54	0.46
PRKCDBP	0.54	0.68
PRKCI	0.54	0.15
PSD4	0.54	0.25
PTPRM	0.54	-0.14
PXK	0.54	0.29
RAPGEF5	0.54	-0.04
RCOR2	0.54	1.21
RERE	0.54	-0.15
RP11-337C18.8	0.54	0.05
RP11-355O1.7	0.54	0.29
RP11-454P7.3	0.54	-0.2
RP11-465B22.3	0.54	-0.2
RP11-526D8.7	0.54	0.4
RP11-927P21.5	0.54	-0.04
RPRD2	0.54	0.3
SERTAD3	0.54	0.29
SIPA1L2	0.54	0.01
SKINT1L	0.54	0.73
SLC20A1	0.54	-0.03
SLIT2	0.54	0.17
SOD3	0.54	1.42
SUGT1P2	0.54	-0.15
TBC1D27	0.54	0.82
TCAP	0.54	-0.35
TFE3	0.54	-0.19
TMEM80	0.54	0.41
TPP2	0.54	-0.25
TRIM38	0.54	0.45
ZBTB46	0.54	-0.03
ZNF177	0.54	0.31
ZNF568	0.54	0.55
ZNF609	0.54	0.05
ZNF746	0.54	0.89
ZSWIM3	0.54	-0.07
ABLIM1	0.53	-0.81
AC096664.1	0.53	0.06
AC127070.1	0.53	0.53
ADTRP	0.53	-1.17
AL513122.1	0.53	-0.11
AMER3	0.53	-0.37
ANKRD52	0.53	0.31
AP3B1	0.53	0.25
APC2	0.53	0.28
APOL3	0.53	0.74
ASAP3	0.53	0.53
ATG2A	0.53	0.19
ATG4A	0.53	0.04
CACNB3	0.53	0.41
CASC1	0.53	0.66
CNN1	0.53	0.25
CREB3L2	0.53	0.28
CYP4X1	0.53	0.7
DBT	0.53	-0.02
ECM1	0.53	1.02
EIF3FP3	0.53	-0.24
EIF4G2	0.53	0.59
ENO1P3	0.53	0.4
ETV7	0.53	0.33
FAM126A	0.53	0.88
FAM161B	0.53	0.44
FAM26E	0.53	0.82
GNPDA2	0.53	0.21
GNS	0.53	0.13
GS1-259H13.13	0.53	0.38
GSR	0.53	0.31
HEBP2	0.53	1.35
HIST1H2AG	0.53	-0.38
HIST1H2BK	0.53	-0.76
HMGB1P14	0.53	0.76
HOXB5	0.53	-0.28
IFI6	0.53	0.19
IRX3	0.53	0.99
KIAA1024L	0.53	0
KIAA1468	0.53	-0.09
KIAA1841	0.53	-0.23
LIN7C	0.53	0.16
LINC00094	0.53	0.21
LRRC37A5P	0.53	1.02
MIS12	0.53	0.08
NAV3	0.53	0.31
NECTIN2	0.53	1.32
NMT2	0.53	0.43
NOTUM	0.53	0.39
OLFM3	0.53	0.64
PDE4A	0.53	0.22
PPM1L	0.53	0.52
PPP1R12B	0.53	0.14
PRNP	0.53	0.15
RAB3IP	0.53	0.33
RBM27	0.53	-0.06
RNF152	0.53	-0.52
RPL7L1	0.53	0.18
SEPT14P19	0.53	-0.37
SERPINB8	0.53	0.98
SLC10A5	0.53	0.23
SNX18	0.53	0.8
TCTEX1D2	0.53	0.76
TLN1	0.53	0.61
TMEM191A	0.53	1.25
TMEM203	0.53	0.28
TNFRSF8	0.53	0.71
TNFSF10	0.53	-0.11
TRPV1	0.53	0.91
TSPYL1	0.53	0.14
TUBA3FP	0.53	0.4
UBXN2A	0.53	0.23
VPS33B	0.53	0.89
ZCCHC4	0.53	-0.13
ZNF20	0.53	0.49
ZNF230	0.53	0.09
ZNF551	0.53	0.07
ZNF680	0.53	0.59
ZNF775	0.53	0.44
ABCA17P	0.52	-0.89
ABCB4	0.52	-0.4
AC010091.1	0.52	0.52
AC084219.2	0.52	-0.3
ACRBP	0.52	0.17
ACSM2A	0.52	-2
ACY3	0.52	0.75
AKR1C4	0.52	0.52
AP1M1	0.52	0.55
ARL4D	0.52	1.03
ATP5G2P3	0.52	0.68
ATP6V1B1	0.52	-0.44
BROX	0.52	0.21
C10orf88	0.52	0.47
CALHM2	0.52	0.51
CCDC121	0.52	-0.11
CD99L2	0.52	0.26
CEP290	0.52	1.26
CRYBG3	0.52	0.06
CXCR6	0.52	0.57
CYB5R2	0.52	0.26
CYP2F2P	0.52	0.88
DDAH2	0.52	0.59
DNASE2	0.52	0.45
DNER	0.52	-0.08
DTX2P1	0.52	0.67
EIF2AK4	0.52	0.14
ENPP7P12	0.52	0.16
EP300	0.52	0.12
ESRRB	0.52	0.52
FAM184A	0.52	-0.55
FAM98A	0.52	0.42
GNAI1	0.52	-0.42
GPAA1P2	0.52	0.44
GRM2	0.52	0.52
IRAK3	0.52	0.87
ITGB3	0.52	0.74
KIF9	0.52	-0.09
ME3	0.52	-0.05
MFSD11	0.52	-0.09
MMP25	0.52	0.11
MSMO1	0.52	-0.11
NCBP3	0.52	0.25
OCIAD2	0.52	1.05
OMG	0.52	-0.45
P2RY8	0.52	0.93
PCDHGB2	0.52	0.52
PCMTD1	0.52	0.08
PEX5	0.52	-0.26
PKP3	0.52	-0.89
PLA2G16	0.52	0.14
PRCP	0.52	0.54
RAP2A	0.52	0.17
RHBDD1	0.52	0.16
RNF187	0.52	0.15
RP11-124L9.2	0.52	-0.19
RP11-240B13.2	0.52	0.41
RP11-430C7.2	0.52	0.14
RP11-484L7.1	0.52	0.61
RP11-603J24.7	0.52	0.56
RP6-74O6.2	0.52	-1.15
RPS6P20	0.52	0.37
SBK1	0.52	0.03
SEMA4B	0.52	0.11
SHC3	0.52	-0.28
SNX11	0.52	0.57
TAS2R64P	0.52	0.17
TATDN2	0.52	0.38
TPTE2	0.52	0.41
TRABD2B	0.52	0.34
TUBB4A	0.52	0.57
UNGP1	0.52	0.69
VDAC1P8	0.52	-0.44
XXyac-YM21GA2.7	0.52	0.43
ZMYM4	0.52	0.03
ZNF805	0.52	0.14
ZNF827	0.52	-0.5
ZNFX1	0.52	0.34
A4GNT	0.51	0.51
ABCB7	0.51	0.06
ABHD3	0.51	0.8
AC005224.2	0.51	-0.04
ACTG1P24	0.51	0.01
AL354822.1	0.51	-0.31
ANKH	0.51	0.45
ASB8	0.51	-0.3
ASMTL	0.51	0.68
C1R	0.51	0.96
C2orf69	0.51	0.54
CCDC74A	0.51	0.04
CD81	0.51	0.35
CDK14	0.51	0.43
CNTNAP2	0.51	-0.47
DDTL	0.51	-0.06
ELK4	0.51	0.21
ERICH3	0.51	0.12
FAM227A	0.51	-0.19
FOXB1	0.51	-0.98
FUCA1	0.51	0.53
GFPT2	0.51	0.45
GNRH1	0.51	-0.53
GPX8	0.51	-0.33
GS1-259H13.2	0.51	-0.21
HLA-E	0.51	0.57
KLF13	0.51	1.04
KLHL11	0.51	0.12
KRTAP2-1	0.51	0.51
KSR1	0.51	-0.01
LIPJ	0.51	0.51
LRRC55	0.51	0.29
MAPK9	0.51	-0.11
MTHFSD	0.51	-0.08
NCKAP5L	0.51	0.4
NIPSNAP3A	0.51	0.26
NLGN4Y	0.51	0.33
PAK2	0.51	0.24
PARP3	0.51	0.06
PARP4	0.51	0.56
PCGF5	0.51	0.4
PIP4K2A	0.51	0.34
PIP4K2B	0.51	0.26
PLAG1	0.51	0.28
PLEKHB2	0.51	0.71
PNMA1	0.51	0.13
PPP1R10	0.51	-0.02
PQLC3	0.51	0.34
PSG4	0.51	0.51
PTPN9	0.51	0.35
PTPRQ	0.51	0.36
PUS7L	0.51	0.39
RHOBTB2	0.51	0.45
RP1-95L4.4	0.51	-0.11
RP11-119H12.1	0.51	0.29
RP11-364L4.1	0.51	0.48
RP11-397E7.4	0.51	0.2
RP11-460G11.2	0.51	0.1
RP4-791C19.1	0.51	0.68
RP5-1099D15.1	0.51	0.64
RP6-24A23.7	0.51	-0.01
RPS5P2	0.51	-0.27
RPSAP41	0.51	-0.11
SAMD9L	0.51	0.62
SLF2	0.51	0.19
SP1	0.51	-0.02
SPATA1	0.51	0.29
SPON2	0.51	0.62
TACC1	0.51	0.38
TBC1D1	0.51	0.02
TFAP2A	0.51	-0.03
TMEM164	0.51	0.92
TOX4P1	0.51	0.51
USF1P1	0.51	0.03
YIPF5	0.51	0.07
ZC3HAV1	0.51	0.08
ZNF432	0.51	-0.81
ADAM1A	0.5	0.5
ANAPC13	0.5	0.27
AR	0.5	-0.01
ASGR1	0.5	0.49
C3orf58	0.5	1.13
CAPN1	0.5	0.08
CC2D2B	0.5	0.79
CCDC24	0.5	0.25
CEACAM6	0.5	0.1
CFL2	0.5	0.22
CLCF1	0.5	0.3
COX20P1	0.5	0.76
CTD-2666L21.1	0.5	0.39
DYRK2	0.5	0.51
EFCAB13	0.5	0.74
FRYL	0.5	0.38
FUT9	0.5	0.6
GDNF	0.5	0.59
GLMN	0.5	0.54
GNMT	0.5	-0.09
GPSM2	0.5	0.82
GRAMD2	0.5	0.5
GRAMD4P3	0.5	-0.55
HIST2H2BF	0.5	0.27
HYAL4	0.5	0.02
IQCE	0.5	0.21
KCNV2	0.5	-0.26
KLHDC8B	0.5	0.19
KPNA6	0.5	0.31
KRT18P63	0.5	0.1
LCK	0.5	-0.07
LENG8	0.5	0.44
LILRA2	0.5	-0.02
MBTPS2	0.5	0.2
MED14	0.5	0.02
MINOS1-NBL1	0.5	1.28
NBPF19	0.5	0.17
NEDD4	0.5	-0.14
NPFFR1	0.5	0.1
PAH	0.5	0.16
PBRM1	0.5	0.34
PECR	0.5	0.68
PEX3	0.5	0.49
PLPP6	0.5	-0.08
PRAM1	0.5	0.98
PRR15	0.5	0.92
RAB13	0.5	0.53
RANBP9	0.5	0.2
RP11-228M15.1	0.5	0.21
RP11-2J18.1	0.5	-0.28
RP11-366M4.1	0.5	0.25
RP11-804F13.2	0.5	0.5
RPL32P3	0.5	-0.38
SDE2	0.5	0.12
SGPP2	0.5	0.32
SLC6A11	0.5	0.45
TAF13	0.5	0.17
TAX1BP3	0.5	0.31
TECPR2	0.5	-0.13
TG	0.5	1.26
TJP2	0.5	2.89
TMEM43	0.5	0.37
TNFSF13B	0.5	0
TRPM6	0.5	-0.44
TTLL9	0.5	0.75
AC015849.16	0.49	0.09
AC073065.3	0.49	-0.04
ACAN	0.49	-0.97
ALDH3A2	0.49	0.29
ALPK3	0.49	0.49
ANKRD36BP2	0.49	0.71
ARL8B	0.49	0.13
ATG16L2	0.49	0.62
BCAR3	0.49	0.55
BLM	0.49	0.11
C19orf35	0.49	0.74
C9orf78	0.49	0.02
CD46	0.49	0.1
CEP295NL	0.49	0.3
CH17-478G19.2	0.49	0.49
COL11A1	0.49	0.01
CPNE7	0.49	0.25
CPT1A	0.49	0.36
CSAD	0.49	0.06
DENR	0.49	0.31
DNASE1L3	0.49	0.43
DTX3L	0.49	0.25
DYX1C1	0.49	0.32
ERVMER34-1	0.49	0.13
FAM208A	0.49	-0.13
FAM221B	0.49	-0.36
FAR2	0.49	2.06
FCAR	0.49	0.18
GOLGA5	0.49	0.37
GPATCH11	0.49	1.18
GPT	0.49	-0.06
IGHMBP2	0.49	0.33
IKZF5	0.49	0.22
ITFG1	0.49	0.22
KANK3	0.49	0.76
KCNAB2	0.49	-0.12
KCTD3	0.49	0.08
KIAA1143	0.49	0.22
KIF13A	0.49	-0.62
KLHL41	0.49	0.08
LAMP2	0.49	0.2
LHX1	0.49	0.49
LINC00961	0.49	0.58
LMTK2	0.49	-0.2
METRNL	0.49	0.53
MEX3B	0.49	-0.14
MIA3	0.49	0.18
MTO1	0.49	0.4
MYOM1	0.49	0.29
NVL	0.49	0.21
OCLN	0.49	0.45
OPN1SW	0.49	-0.16
OR4F15	0.49	-0.03
P2RX5-TAX1BP3	0.49	0.36
PABPC5	0.49	0.25
PACSIN1	0.49	0.61
PARP15	0.49	0.17
PKN2	0.49	0.4
POTEC	0.49	1.16
PRDM9	0.49	0.12
PVR	0.49	-0.09
RANBP6	0.49	0.42
RILPL2	0.49	0.37
RP11-15G8.1	0.49	0.07
RP11-291L22.9	0.49	0.98
RP11-29H23.7	0.49	0.26
RP11-382J24.2	0.49	0.17
RP11-390P2.2	0.49	0.37
RP11-495P10.1	0.49	0.2
RP11-709A23.2	0.49	-0.57
RPL23AP87	0.49	0.03
RPLP0P6	0.49	0.52
RPS2P44	0.49	0.39
SASH1	0.49	-0.12
SGCB	0.49	0.68
SGCE	0.49	-0.06
SH3RF1	0.49	0.81
SLC45A3	0.49	0.65
SMIM18	0.49	1.34
SORCS2	0.49	0.49
SPATS2L	0.49	0.6
SPIN2B	0.49	0.21
SPRY3	0.49	0.76
SULT1C2P1	0.49	-0.25
TAMM41	0.49	0.04
TBC1D23	0.49	0.56
TBX3	0.49	0.12
TMPRSS13	0.49	-0.06
TPST2	0.49	0.57
TTC30B	0.49	0.04
UBN2	0.49	-0.39
ULBP3	0.49	0.02
WBP1L	0.49	0.32
WBSCR17	0.49	0.34
XKR4	0.49	-0.09
XX-CR54.1	0.49	-0.73
ZC3H6	0.49	0.16
ZKSCAN5	0.49	0.04
ZNF526	0.49	-0.04
ZNF608	0.49	-0.03
ZNRF3	0.49	0.3
ZZEF1	0.49	0.34
AC013474.4	0.48	0.23
ADK	0.48	0.3
AHCYL1	0.48	0.34
ANKRD20A8P	0.48	-0.16
ARID1A	0.48	0.26
ASAP1	0.48	0.01
ATRIP	0.48	1.32
BAG3	0.48	0.32
BAZ1B	0.48	0.25
C19orf57	0.48	1.14
C2CD5	0.48	0.3
C4B	0.48	-0.08
CD24	0.48	0.33
CEP57L1	0.48	0.25
CFAP45	0.48	-0.17
CLEC1A	0.48	-0.04
DGKA	0.48	0.91
DHX40	0.48	0.01
DOK4	0.48	0.16
DUXAP9	0.48	0.02
EFTUD1P1	0.48	-0.14
FAM179A	0.48	-0.16
FAM200A	0.48	0.17
FAM214B	0.48	0.37
FERMT2	0.48	0.36
FZD3	0.48	0.69
GATAD2B	0.48	0.25
GHR	0.48	-0.09
HIVEP3	0.48	0.3
HSPA7	0.48	-0.18
IFITM3	0.48	0.37
IGHVII-44-2D	0.48	-1.27
INTS2	0.48	0.36
KAT2B	0.48	0.72
KLHL35	0.48	-0.14
KLHL5	0.48	0.2
KLLN	0.48	0.22
LGALS17A	0.48	0.15
LMNA	0.48	0.38
LPL	0.48	0.96
LRP11	0.48	0.46
MGAM	0.48	-0.26
MLLT10P1	0.48	-0.19
MOAP1	0.48	-0.07
NFS1	0.48	0.29
NGEF	0.48	0.48
NPM1P27	0.48	0.55
NRIP2	0.48	0.04
ONECUT3	0.48	0.46
OR2X1P	0.48	0.47
PAEP	0.48	0.07
PCDHA7	0.48	0.48
PCDHGA3	0.48	-0.2
PPM1N	0.48	0.16
RAB22A	0.48	-0.12
RAB5A	0.48	0.51
RALYL	0.48	-0.55
RASSF2	0.48	0.95
RDH16	0.48	-0.04
RNF40	0.48	0.43
ROBO3	0.48	0.14
RP11-1348G14.1	0.48	0.23
RP11-196G18.22	0.48	0.14
RP11-368J21.3	0.48	0.39
RP11-568K15.1	0.48	0.58
RP11-745A24.1	0.48	0.68
RPRD1B	0.48	0.08
SCIN	0.48	0.71
SEC22B	0.48	0.31
SFTPB	0.48	0.63
SLC43A2	0.48	0.86
SPX	0.48	-0.56
SRC	0.48	1.33
STAC3	0.48	0.57
STXBP5	0.48	0.44
TMEM9B	0.48	0.34
TRADD	0.48	0.27
TTLL10	0.48	0.15
USP9X	0.48	0.36
XPR1	0.48	0.35
YPEL1	0.48	0.43
ZBTB4	0.48	0.38
ZNF689	0.48	0.64
ZNF782	0.48	0.12
ABHD17B	0.47	-0.36
ABHD4	0.47	0.39
AC068279.3	0.47	0.15
ACKR2	0.47	1.39
ACTBP2	0.47	0.65
ADCY4	0.47	0.29
ASIC5	0.47	0.47
AURKAPS1	0.47	-0.04
C1GALT1	0.47	0.15
CASC3	0.47	0.13
CCDC192	0.47	0.67
CCL15	0.47	-0.24
CCR7	0.47	0.47
CD93	0.47	0.16
CH17-408M7.1	0.47	-0.16
CHRFAM7A	0.47	-0.46
COASY	0.47	0.34
COPB1	0.47	0.36
CTC-534A2.2	0.47	0.18
CTRC	0.47	-0.7
CYGB	0.47	0.7
DNAH10	0.47	-0.7
DNAJB7	0.47	0.05
EIF4EBP2	0.47	0.51
FBXO8	0.47	0.23
GALNT7	0.47	0.29
GINS4	0.47	0.81
GMDS	0.47	0.72
GOLPH3	0.47	0.94
GTF2A1	0.47	0.37
HIST2H4A	0.47	-1.38
IDI2	0.47	0.81
IQGAP1	0.47	-0.05
KARSP1	0.47	0.12
LIPT1	0.47	-0.41
LNPEP	0.47	0.19
MT1F	0.47	0.64
MTMR8	0.47	-0.22
MYO1H	0.47	1
NEUROD2	0.47	0.17
NFKB1	0.47	0.69
NMNAT2	0.47	0.68
NR2E3	0.47	-0.3
OXSR1	0.47	0.52
PAMR1	0.47	0.77
PCDHAC1	0.47	0.28
PCDHB8	0.47	0.54
PLGLB1	0.47	-0.67
PROCR	0.47	0.71
RGPD5	0.47	0.21
RHOC	0.47	0.53
RNF43	0.47	-0.4
RP1-199J3.6	0.47	0.86
RP11-271K11.5	0.47	0.24
RP11-311P8.2	0.47	-0.41
RP11-697E2.7	0.47	0.29
RPL23P2	0.47	0.89
SF1	0.47	0.07
SFXN5	0.47	0.51
SH3PXD2B	0.47	1.17
SLC29A4	0.47	-0.59
SLC50A1	0.47	0.09
SPRED1	0.47	-0.21
STOM	0.47	0.3
SYT2	0.47	0.53
TAF4	0.47	-0.31
TAOK1	0.47	0.31
TCEAL3	0.47	0.39
TMEM185B	0.47	0.23
TRIM3	0.47	0.23
UGT2B7	0.47	-0.22
USP33	0.47	0.24
WHAMMP2	0.47	0.73
YWHAG	0.47	0.27
ZCCHC2	0.47	0.14
ZDHHC13	0.47	0.03
AC023283.1	0.46	0.46
ACAD11	0.46	0.03
ACTB	0.46	1.03
ACVR1B	0.46	0.57
AGPAT1	0.46	0.21
ATF5	0.46	0.39
ATP8B4	0.46	-0.19
BAIAP2	0.46	0.29
C18orf8	0.46	0.1
CATSPERB	0.46	-0.56
CEP78	0.46	1.29
COTL1	0.46	0.58
CPSF2	0.46	0.2
CYP2U1	0.46	1.4
DCTN1	0.46	0.57
DFFB	0.46	-0.15
DNAH11	0.46	0.62
EXOC3L1	0.46	0.75
FAM156A	0.46	-0.05
FAM234A	0.46	0.16
FKBP9	0.46	0.33
GPD1	0.46	0.04
GTF2IP7	0.46	0.3
HECW2	0.46	0.83
HHIP	0.46	0.69
HID1	0.46	-0.65
HOXD10	0.46	0.8
IL17RB	0.46	0.28
IPO13	0.46	-0.1
KIAA1549	0.46	0.03
LECT2	0.46	0.27
LGI1	0.46	0.34
LPCAT3	0.46	0.61
LRFN4	0.46	0.17
LRRC66	0.46	0.28
MAMDC4	0.46	1.38
MEIS2	0.46	0.11
MFSD14B	0.46	0.14
MLXIPL	0.46	-0.1
MPZL1	0.46	0.03
MTMR6	0.46	0.5
MYPOP	0.46	0.41
NBPF14	0.46	0.08
NDST2	0.46	-0.04
NUGGC	0.46	0.05
PDZD9	0.46	-0.05
PIGM	0.46	0.14
PIGV	0.46	-0.42
PMP22	0.46	0.27
PNPLA3	0.46	0.1
POU5F1P4	0.46	0.28
PPP1R12A	0.46	0.34
PPP1R42	0.46	-0.14
