geneID	FC_X	FC_Y
ACOT7	0.33	-0.47
ADAMTS4	0.33	-0.1
AOX1	0.33	4.09
ARHGEF6	0.33	1.5
ASCC3	0.33	0.64
ASL	0.33	0.43
BOLA1	0.33	-0.99
BSPRY	0.33	0.11
BTN3A2	0.33	-0.66
C2orf42	0.33	-0.75
CADM2	0.33	-0.4
CBY3	0.33	-1.08
CECR5	0.33	-0.61
CELF4	0.33	-0.54
CFLAR	0.33	0.72
CLMN	0.33	0.78
COL4A4	0.33	0
CRX	0.33	0.03
CTC-421K24.1	0.33	0.08
CTD-2124B8.2	0.33	0.52
CTD-2319I12.10	0.33	-0.96
CYP2S1	0.33	1.05
DDI1	0.33	0
DIRAS2	0.33	-0.07
DMBT1P1	0.33	-0.46
EIF4G3	0.33	0.39
ELF4	0.33	1.39
ENTPD5	0.33	-0.45
ESAM	0.33	-0.95
FAM114A1	0.33	1.37
FASTK	0.33	-0.15
FMN1	0.33	-0.96
FRS2	0.33	-0.2
FSTL3	0.33	0.94
GANAB	0.33	0.1
GNB1L	0.33	-0.19
GPT	0.33	-0.07
GRWD1	0.33	0.21
GTF2H2	0.33	0.38
HES7	0.33	0.29
HOXA3	0.33	-1.09
HSD17B1P1	0.33	-0.04
ICAM3	0.33	-0.41
IL23A	0.33	-2.27
ILK	0.33	0.4
ITFG1	0.33	0.39
ITIH4	0.33	0.13
KBTBD7	0.33	-0.61
KCNJ9	0.33	-0.14
KCNRG	0.33	-0.13
KDELR1	0.33	0.45
LAMP5	0.33	5.02
LAT2	0.33	-0.25
LRRC37A7P	0.33	-0.9
MAP1LC3B	0.33	0.47
MPV17	0.33	-0.37
MRPS26	0.33	-1.16
MYRIP	0.33	-0.79
NANOGP1	0.33	-0.07
NARS2	0.33	-1.63
NDUFV2P1	0.33	-0.09
NOTCH4	0.33	-1.64
PCYOX1	0.33	0.53
PDF	0.33	-1.18
PEAK1	0.33	0.18
PJA1	0.33	-0.44
PLPP7	0.33	-0.36
PRNP	0.33	2.09
PRPF18	0.33	-0.12
RASA3	0.33	-0.41
RHOH	0.33	0.11
RP1-283E3.4	0.33	0.32
RP11-134E15.2	0.33	-0.38
RP11-18B3.2	0.33	0
RP11-278C7.1	0.33	0.26
RP11-328C8.2	0.33	-0.4
RP11-34P13.15	0.33	-0.2
RP11-460N20.4	0.33	-0.09
RP11-848P1.9	0.33	-0.63
SCRIB	0.33	-1.02
SFTPB	0.33	-0.08
SH3GLB1	0.33	0.17
SIX2	0.33	0.54
SLC29A1	0.33	0.49
SLC38A2	0.33	0.73
SLC6A15	0.33	-2.51
SLC7A5	0.33	-1.8
SMCO4	0.33	0.05
SNAP47	0.33	-0.01
SP140L	0.33	0.77
SRRT	0.33	0.29
STT3A	0.33	-0.35
STX16	0.33	0.06
TCEAL3	0.33	0.83
TMEM109	0.33	0.43
TMEM126B	0.33	-0.41
TMSB4X	0.33	2.34
TPST2	0.33	1.89
TRAF6	0.33	-0.38
TRAPPC11	0.33	-0.29
TRIM44	0.33	-0.51
TUBB4B	0.33	0.83
TUSC3	0.33	-1.06
TXNDC5	0.33	-0.42
USP19	0.33	0.19
WDR82	0.33	-0.01
ZFP3	0.33	-0.24
ZNF37A	0.33	0.06
ZNF658B	0.33	0.77
ZNF778	0.33	0.65
AC007347.1	0.32	0
AC105339.1	0.32	0.03
ACBD7	0.32	0.7
ACO2	0.32	0.04
ACTR8	0.32	-0.28
AGPAT5	0.32	-0.34
AHDC1	0.32	1.28
AKR1C2	0.32	-0.17
APBB1	0.32	-0.56
ARHGEF2	0.32	-1.61
ASCC1	0.32	-0.08
ATP6AP2	0.32	0.2
AVPI1	0.32	-0.03
BTBD7P1	0.32	0.11
C6orf201	0.32	-0.19
CLDN18	0.32	0.49
CNNM2	0.32	0.67
COL11A2	0.32	-1.47
COL26A1	0.32	0.59
CPAMD8	0.32	0.07
CTDNEP1	0.32	0.31
CUL4A	0.32	-0.6
DIXDC1	0.32	1.68
DPEP2	0.32	0
EBF3	0.32	-0.17
EFCAB6	0.32	0.48
ERBB2	0.32	0.28
FABP2	0.32	0.95
FAM105A	0.32	-0.93
FAM13C	0.32	0
FAM86EP	0.32	-0.08
FBXL15	0.32	-0.63
FBXO10	0.32	-0.41
FBXO21	0.32	-0.08
GLUD1P7	0.32	-0.99
GOLGA6L7P	0.32	0.34
HSD17B12	0.32	-0.23
IRF7	0.32	1.82
KIAA1549	0.32	-0.16
LINC01207	0.32	-3.49
LSM10	0.32	-0.58
MAP4K1	0.32	-0.51
MMP24-AS1	0.32	1.01
MORN1	0.32	-0.11
MORN4	0.32	-0.54
MX1	0.32	-0.6
MXRA7	0.32	1
NAPSA	0.32	-0.81
NCDN	0.32	0.51
NEK6	0.32	0.34
NPEPL1	0.32	-0.52
NSUN3	0.32	0.11
NTNG1	0.32	-0.2
OR10Y1P	0.32	0.87
PAFAH1B3	0.32	-0.88
PARP4	0.32	0.08
PCCB	0.32	-0.62
PERP	0.32	0.98
PLCXD1	0.32	-0.99
PNPT1	0.32	0.25
POPDC2	0.32	0.76
PPP1R36	0.32	0.13
PRKAA1	0.32	0.77
PRKD2	0.32	-0.17
PRMT5	0.32	-0.17
PROKR2	0.32	0.64
PSPH	0.32	-0.78
PTMAP3	0.32	-0.67
PTPN13	0.32	0.91
PYGB	0.32	-0.77
RAB34	0.32	0.7
RAD18	0.32	0.04
RET	0.32	0.31
RP11-33B1.1	0.32	-0.03
RP11-475I24.9	0.32	-1.34
RP11-717K11.2	0.32	0.11
RP11-730A19.5	0.32	0.19
RPL7P41	0.32	-0.38
RSPRY1	0.32	0.13
RYR2	0.32	-0.36
SLC25A51	0.32	0.59
SLC27A5	0.32	-0.28
SLC2A4RG	0.32	0.84
SLC3A2	0.32	-1.28
SLC45A3	0.32	1.33
SMPD4	0.32	0.52
SND1	0.32	0.03
SOX15	0.32	0.43
SPAG4	0.32	-0.95
STK40	0.32	-0.94
SUFU	0.32	0.11
SVIL-AS1	0.32	-0.06
SYT10	0.32	0
TEF	0.32	0.14
TFE3	0.32	1.13
TP53I3	0.32	0.42
TSPAN31	0.32	0.57
TTI1	0.32	0.27
UGGT1	0.32	0.1
WASH2P	0.32	0.46
XPNPEP1	0.32	-0.14
ZC2HC1A	0.32	-0.33
ZDHHC14	0.32	-1.84
ZFYVE1	0.32	0.4
ZG16	0.32	0.55
ZIM3	0.32	0.3
ZNF300	0.32	1.32
ABCB6	0.31	-1.36
AC004381.6	0.31	-0.46
AC011380.8	0.31	-0.11
AHCY	0.31	-0.8
AKT1S1	0.31	0.46
AMOTL1	0.31	0.52
ANGPTL1	0.31	0.47
ANXA8	0.31	-0.32
BABAM1	0.31	0.34
BET1L	0.31	0.3
BNIP3P37	0.31	-0.02
C11orf24	0.31	-0.68
C17orf62	0.31	0.35
C1orf167	0.31	-1.22
C1RL	0.31	1.35
CARD16	0.31	0.37
CC2D2B	0.31	-0.45
CCDC88C	0.31	0
CDK8	0.31	-0.37
CPSF7	0.31	0.18
CRELD1	0.31	-1.04
DDIAS	0.31	-0.11
DEFB109P3	0.31	-0.48
DKK3	0.31	0.41
DNAH11	0.31	1.26
EIF3G	0.31	-0.15
FAM71E1	0.31	-1.11
FAR2P2	0.31	-1.52
FBXO32	0.31	1.37
FEM1B	0.31	0.26
FOXD4L5	0.31	-0.23
FSBP	0.31	0.71
GCH1	0.31	0.12
GMCL1	0.31	-0.82
GPR161	0.31	0.01
GPX1P1	0.31	-0.3
HNRNPA3	0.31	-0.77
HOXD13	0.31	-0.41
IARS	0.31	-0.34
IFRD2	0.31	-0.43
ISOC2	0.31	-0.5
KANSL1	0.31	0.11
KCNJ6	0.31	0.46
KIF11	0.31	0.79
LCK	0.31	0.28
LIMCH1	0.31	2.02
LPXN	0.31	-0.07
LRRC45	0.31	-0.34
MAP1S	0.31	-0.01
MCTP1	0.31	-0.36
MET	0.31	1.39
MFSD3	0.31	-1.45
MLLT1	0.31	-0.25
NDST3	0.31	-0.95
NIFKP4	0.31	-0.05
NOL12	0.31	-0.37
NOL6	0.31	0.44
NRBP1	0.31	0.69
NUDT15	0.31	0.57
NUDT9	0.31	0.3
NUTM2F	0.31	0.22
OTOA	0.31	-0.15
PAPSS1	0.31	-0.58
PCID2	0.31	-0.08
PEX10	0.31	-1.34
PHKA1	0.31	-1.03
PIP4K2C	0.31	-0.07
PKD1P6	0.31	0.09
PNLIPRP2	0.31	-1.49
PRDX4	0.31	-0.63
PROCA1	0.31	-1.19
PSG2	0.31	0.12
PSME2	0.31	0.67
QPRT	0.31	0.79
RDH11	0.31	-0.5
RNF166	0.31	-1.37
RNF26	0.31	0.49
RP11-134G8.5	0.31	-0.64
RP11-26J3.4	0.31	-0.35
RP11-271C24.3	0.31	0.02
RP11-302M6.4	0.31	-1.07
RP11-383F6.1	0.31	0.81
RP11-447H19.3	0.31	0.86
RP11-643G16.4	0.31	0.14
RPL6P27	0.31	-0.44
SCAMP5	0.31	-0.68
SHMT1P1	0.31	-0.17
SLC16A9	0.31	1.68
SLC25A1P5	0.31	0.36
SLC26A9	0.31	0
SLC35A5	0.31	0.09
SMG7	0.31	0.57
SREBF2	0.31	-1.08
SSR4P1	0.31	-0.27
TBL3	0.31	-0.5
TECR	0.31	-0.41
TGFB1	0.31	1.09
TGIF1	0.31	0.34
TH	0.31	0.81
TMA16	0.31	-0.6
TMEM205	0.31	0.08
TMEM260	0.31	-0.41
TPTE2P1	0.31	-0.73
TRIM34	0.31	1.39
TWIST2	0.31	0.63
UBE2D1	0.31	-0.16
USP14	0.31	0.63
WIZ	0.31	-0.05
ZBTB6	0.31	-0.03
ZDHHC15	0.31	-0.42
ZFP64	0.31	0.52
ZNF324B	0.31	0.44
ZNF616	0.31	0.4
ZNF663P	0.31	-0.55
ZNF671	0.31	-0.13
ZNRF2P2	0.31	-1.13
AAAS	0.3	-0.07
ADCK1	0.3	-0.57
AICDA	0.3	0.23
AL928654.7	0.3	0
ANXA2P2	0.3	1.04
AP000936.1	0.3	-1.31
APOBEC3C	0.3	0.77
ARCN1	0.3	0.72
B4GAT1	0.3	0.23
BAIAP3	0.3	0.42
BRICD5	0.3	0.35
C21orf59	0.3	-0.41
C4orf46	0.3	0.65
C5orf42	0.3	0.3
C5orf47	0.3	-0.65
CBLL1	0.3	0.06
CC2D1B	0.3	-0.58
CCDC66	0.3	-0.31
CCDC94	0.3	-0.3
COPS8	0.3	0.17
CPNE9	0.3	-1.26
CRB3	0.3	-0.05
CYP2F1	0.3	0.37
DXO	0.3	-0.33
EGFEM1P	0.3	-1.79
EHMT2	0.3	-0.14
EID3	0.3	3.94
ELP3	0.3	-0.32
EML2	0.3	0.16
EXOSC4	0.3	-0.99
FAM57A	0.3	-0.81
FBXL2	0.3	1.13
FBXO31	0.3	-1.02
FCRLA	0.3	2.75
FOLH1	0.3	-0.76
GABRA4	0.3	-0.26
GLRX	0.3	1.46
GMPR	0.3	0.32
GNAI2	0.3	0.86
GNB5	0.3	0.53
GRINA	0.3	-0.07
HNRNPAB	0.3	-0.81
IFIT2	0.3	2.84
IL1RL1	0.3	-0.03
INTS12	0.3	0.01
IPO4	0.3	-0.65
IRGM	0.3	0.39
KDM5C	0.3	-0.45
KRT17	0.3	0
KRT8P39	0.3	-1.04
LAMC2	0.3	0.49
LIMK1	0.3	0.82
MCCC1	0.3	-0.9
MDFIC	0.3	0.29
MROH2A	0.3	0.43
NKAIN4	0.3	-1.09
NOL10	0.3	0.61
NSF	0.3	1.03
OCIAD2	0.3	0.18
OMG	0.3	0.34
PCDHGA1	0.3	-0.38
PDE1B	0.3	0.64
PDE3A	0.3	5.17
PHYH	0.3	0.26
PSMC4	0.3	0.41
RAB42	0.3	-0.93
RNH1	0.3	0.35
RP11-206L10.8	0.3	0.26
RP11-216N14.7	0.3	-0.4
RP11-453N18.1	0.3	-0.11
RP11-47I22.4	0.3	0.19
RP11-74E22.8	0.3	0.21
RP5-961K14.2	0.3	0.25
RPL17P50	0.3	0.25
RPL31P11	0.3	-1.79
RPLP0P2	0.3	-0.32
RPN1	0.3	-0.3
SCMH1	0.3	-0.34
SCUBE3	0.3	-0.61
SDHA	0.3	0.24
SEC61A2	0.3	-0.01
SEMA4F	0.3	-0.35
SESN2	0.3	-1.07
SLAIN2	0.3	1.09
SLC26A6	0.3	-0.5
SLC2A12	0.3	2.28
SPIDR	0.3	-0.69
STK25	0.3	-0.14
TMEM185B	0.3	0.11
TMEM189	0.3	-0.01
TMEM39A	0.3	-0.37
TMPPE	0.3	0.48
TPM1	0.3	4.61
UBXN11	0.3	-0.37
VCL	0.3	2.81
VNN2	0.3	-0.33
WDR3	0.3	-0.89
XPO7	0.3	-0.35
ZBED5	0.3	0.28
ZBTB17	0.3	0.29
ZGPAT	0.3	0.06
ZNF134	0.3	0.39
ZNF572	0.3	-0.41
ZNF69	0.3	0.14
ZNF706	0.3	-0.53
ZSCAN20	0.3	-0.13
ZSWIM7	0.3	-0.92
ABL2	0.29	0.64
ACVR2A	0.29	1.33
ADAM3A	0.29	-0.08
AGTRAP	0.29	-0.24
AKR1B10	0.29	0.96
AMOTL2	0.29	2.35
ANKRD20A4	0.29	-1.09
AP000347.4	0.29	-0.74
ARAF	0.29	0.8
ATF7	0.29	-0.22
BFAR	0.29	-0.27
BPNT1	0.29	0.02
BRAF	0.29	0.04
CAMKK2	0.29	-0.77
CBLN2	0.29	-0.11
CCDC112	0.29	-1.23
CHIT1	0.29	-0.73
CNKSR3	0.29	-0.5
CPSF3L	0.29	-0.55
DDX59	0.29	-0.69
DHX34	0.29	-0.36
ENDOV	0.29	-0.1
EXT1	0.29	1.49
FAM189B	0.29	-0.43
FANCC	0.29	0.11
FTH1P16	0.29	-0.38
GALK1	0.29	-0.04
GAPDH	0.29	-1.55
GLRX2	0.29	-0.86
GNAI1	0.29	2.75
GPR84	0.29	-0.32
GTF2H2B	0.29	0.94
H2AFX	0.29	0.54
HAPLN4	0.29	0.66
HEXB	0.29	-0.39
HGS	0.29	0.18
HIST2H3PS2	0.29	0.03
HNRNPM	0.29	0.19
IGFBP6	0.29	3.89
INHBA	0.29	4.19
IQSEC2	0.29	2.03
ISCU	0.29	0.09
KLF14	0.29	-0.68
LCA5L	0.29	-0.38
LINC01125	0.29	-0.23
LINC01420	0.29	0.12
LITAF	0.29	1.36
MAMDC4	0.29	-0.17
MAP2K6	0.29	1.09
ME2	0.29	-1.02
MED28	0.29	-0.47
MGMT	0.29	-0.54
MTG1	0.29	-0.51
NAV2	0.29	1.86
NFIL3	0.29	2.01
NOSIP	0.29	0.01
NPAS3	0.29	-0.49
NPTX2	0.29	0.36
NR2E3	0.29	0.36
NUS1	0.29	-0.49
OAZ1	0.29	0.08
OLAH	0.29	0
OR10V3P	0.29	-0.06
PAQR3	0.29	0.72
PAX9	0.29	-0.05
PILRB	0.29	-0.45
PLD3	0.29	0.15
PNMA1	0.29	0.58
POLE4	0.29	0.46
PRKCH	0.29	-0.29
PROSER2	0.29	-0.12
PYCR1	0.29	-1.45
RAD54L	0.29	-0.34
RARRES2P2	0.29	1.94
RITA1	0.29	0.03
RNA5SP385	0.29	0
RNLS	0.29	-0.42
RP11-440D17.5	0.29	-0.04
RP11-55J15.2	0.29	-0.59
RP11-80H18.3	0.29	-0.11
RP13-104F24.1	0.29	0.31
RPL21P28	0.29	-1.35
RPS6KB2	0.29	-0.09
RPUSD1	0.29	-0.33
RUFY1	0.29	-0.12
RUNDC3B	0.29	0.21
RUSC1	0.29	0.02
SAMD9	0.29	1.76
SEMA6B	0.29	-0.98
SGSM1	0.29	0.17
SLC27A3	0.29	-2.65
SLC39A13	0.29	0.68
SLC7A1	0.29	-1.37
SMAP1	0.29	-0.07
SMG8	0.29	-0.25
SMURF2P1	0.29	0.02
SRXN1	0.29	0.52
SSBP2	0.29	0.52
TNNC2	0.29	0.94
TREH	0.29	0
TTLL1	0.29	-0.18
TUBB	0.29	0.79
UBQLN4	0.29	-0.76
UHRF2	0.29	-0.19
WDR31	0.29	0.02
WNK3	0.29	-1.21
ZFP1	0.29	-0.54
ZNF586	0.29	0.24
AASDH	0.28	0.36
ABCF3	0.28	0.01
AC006486.9	0.28	0
AC010886.2	0.28	0.49
AC073065.3	0.28	0.12
ACTG1P10	0.28	1
ALDH1A3	0.28	1.21
AMPD2	0.28	-0.13
ASS1P2	0.28	-0.49
ASXL2	0.28	-0.12
ATP2B1	0.28	0.95
BCHE	0.28	-1.62
BORCS6	0.28	-0.07
C16orf91	0.28	-0.19
C1GALT1C1	0.28	0.9
CBX3P2	0.28	-0.49
CCRL2	0.28	0.34
CDA	0.28	4.58
CDT1	0.28	-0.2
CIDEC	0.28	-0.46
COPS7A	0.28	-0.31
CUL9	0.28	0.63
CYP8B1	0.28	0.13
DBF4B	0.28	-0.4
E2F7	0.28	1.66
EED	0.28	0.37
EMC1	0.28	0.77
EML4	0.28	0.45
ERI3	0.28	-0.11
ETV5	0.28	-3.52
EVI2B	0.28	1.09
EXO5	0.28	0.26
FAM178B	0.28	-1.05
FAM21A	0.28	0.17
FKBP11	0.28	-0.65
FTO	0.28	0.87
GAL3ST1	0.28	0.47
GFPT1	0.28	0.1
GMPR2	0.28	0.14
GNS	0.28	0.62
GOLGA8A	0.28	-0.72
GOPC	0.28	0.11
GPATCH11	0.28	0.1
GPC5	0.28	1.39
GSTM4	0.28	-0.14
GTF2I	0.28	-0.06
HDAC6	0.28	-0.8
HIF1AN	0.28	0.16
HK1	0.28	0.55
HMSD	0.28	0.22
KRI1	0.28	-0.49
LAT	0.28	0.8
LGSN	0.28	-0.1
LONRF2	0.28	-1.2
LRSAM1	0.28	0.69
LSG1	0.28	0.35
LXN	0.28	0.82
MAN1C1	0.28	0.06
MAPRE2	0.28	-0.3
MATN4	0.28	0.62
MCRIP2	0.28	-0.58
MECR	0.28	-0.49
MYH13	0.28	0.16
MYH9	0.28	1.56
NLRC4	0.28	0.45
NMNAT1	0.28	0.17
NPM3	0.28	-1.33
PAK1	0.28	0.4
PCOLCE2	0.28	-0.37
PIAS3	0.28	0.35
PIP4K2B	0.28	-0.31
PITX2	0.28	0.37
PLXDC2	0.28	0.6
PMFBP1	0.28	-0.18
PPIL1	0.28	-0.57
PRDM5	0.28	0.5
RAP2A	0.28	-0.23
RASA4B	0.28	0.42
REXO1L1P	0.28	-0.97
RP11-100G15.7	0.28	-0.53
RP11-104G3.2	0.28	-0.28
RP11-134G8.6	0.28	0.37
RP11-320L11.2	0.28	-0.06
RP11-64K7.1	0.28	-0.43
RP11-694I15.7	0.28	0.36
RPL23AP53	0.28	-1.1
RPL26	0.28	-0.33
RPS21P4	0.28	0.23
RYBP	0.28	0.32
SAYSD1	0.28	-0.21
SCAF8	0.28	-0.23
SCAMP1	0.28	-0.08
SCARB2	0.28	0.3
SEMA4D	0.28	-1.3
SLC17A7	0.28	2.09
SLC20A1	0.28	0.09
SLC25A28	0.28	0.58
SLC25A43	0.28	0.42
SLC35C2	0.28	-0.52
SLC39A3	0.28	-0.14
SNUPN	0.28	-0.45
SNX7	0.28	0.08
SPATA6L	0.28	0.2
SPRYD4	0.28	-0.28
SRPRA	0.28	0.27
STK24	0.28	-0.33
SUCLG2	0.28	0.47
TBC1D22A	0.28	-1
TBC1D32	0.28	0.18
TBCE	0.28	0.31
TMEM200B	0.28	-0.3
TMEM251	0.28	-1.32
TRAPPC2B	0.28	0.23
TROVE2	0.28	-0.31
VMA21	0.28	0.29
WFIKKN1	0.28	0.04
ZCCHC7	0.28	-0.61
ZFYVE28	0.28	-0.13
ZNF383	0.28	0.79
ZNF500	0.28	-0.47
ABCA8	0.27	0.27
ABHD17C	0.27	1.31
ADAP2	0.27	-0.38
AFAP1L2	0.27	0.26
AGPAT4	0.27	1.36
AHSA1	0.27	0.07
AKNAD1	0.27	1.74
AKR1A1	0.27	-2.61
ALS2	0.27	0.66
ANAPC16	0.27	-0.43
ANKS3	0.27	0.02
APEX2	0.27	0.81
ARF1	0.27	-0.15
ARHGAP17	0.27	0.75
ASF1A	0.27	0.99
BIN2	0.27	0
BLOC1S1	0.27	-0.83
C15orf62	0.27	0.09
C1orf74	0.27	-0.24
C7orf50	0.27	0.2
CALD1	0.27	2.9
CALR	0.27	-0.25
CAPN10	0.27	-0.68
CC2D2A	0.27	0.39
CCDC124	0.27	0.01
CCNL2	0.27	-0.53
CDC73	0.27	0.22
CDIP1	0.27	-1.23
CDK16	0.27	-0.14
CFL1	0.27	0.47
CHD5	0.27	-0.9
CHIC1	0.27	0.67
CNTD2	0.27	-0.46
COPG2	0.27	0.85
CPNE1	0.27	-0.25
CRELD2	0.27	-0.6
CRHR1-IT1	0.27	0.48
CTD-2012J19.2	0.27	-0.08
CTD-2369P2.12	0.27	1.03
DENND6B	0.27	0.19
DGCR2	0.27	0.03
DGCR8	0.27	0.19
DLGAP4	0.27	1.09
EMP3	0.27	-1.23
FARS2	0.27	0.53
FLT3LG	0.27	0.87
FOXB1	0.27	-1.61
FRMPD3	0.27	0.2
FTH1P11	0.27	-1.21
G3BP2	0.27	-0.24
GAPDHP2	0.27	-0.93
GEMIN4	0.27	0.16
GGN	0.27	1.6
GMNC	0.27	0
GOLGA6L10	0.27	-0.53
GP1BB	0.27	0.35
GS1-279B7.1	0.27	-0.36
HIST1H4K	0.27	0.04
HMGB1P14	0.27	0.05
HOXA1	0.27	0.04
HSFX1	0.27	0.2
IL17RE	0.27	-1.55
INO80B	0.27	-1.1
ITGB1BP2	0.27	-0.13
ITSN1	0.27	0.84
KCNAB3	0.27	-0.92
KIF9	0.27	-0.34
KLF16	0.27	-0.26
LDHAL6A	0.27	0.4
LMO4	0.27	0.17
LRWD1	0.27	-0.27
MAP3K12	0.27	0.79
MAPK3	0.27	-0.75
MARCH4	0.27	2.33
MELTF	0.27	1.1
MEP1B	0.27	-0.69
MMAB	0.27	-0.73
MRPL10	0.27	-0.58
MRPS35	0.27	-0.25
MYDGF	0.27	0.32
NAT2	0.27	0
NCKAP5L	0.27	-0.39
NDOR1	0.27	1.5
NDUFS1	0.27	-0.16
NELFE	0.27	-0.41
NFIC	0.27	1.17
NPAS1	0.27	-1.85
NUP210L	0.27	-0.19
NXPE3	0.27	-0.13
PAF1	0.27	0.38
PALMD	0.27	-0.53
PARVG	0.27	-1.29
PAXIP1	0.27	-0.63
PCDHB3	0.27	0.03
PDCD2L	0.27	-0.62
PHLDB2	0.27	4.25
PHLPP2	0.27	0.37
PITPNA	0.27	-0.41
PLXND1	0.27	0.8
PPA1	0.27	-0.15
PPP1R14BP3	0.27	0.32
PPP2R1A	0.27	0.46
PPY	0.27	-0.03
PRDM11	0.27	1.3
PSMB5	0.27	0.1
PTBP1	0.27	-0.33
PTK6	0.27	0.12
PUSL1	0.27	-0.57
RAF1	0.27	0.34
RBM38	0.27	-0.54
RFX2	0.27	-0.52
RP11-119H12.4	0.27	0.22
RP11-175B9.2	0.27	1.15
RP11-728K20.1	0.27	0
RP11-749H20.3	0.27	0.63
RPL3	0.27	-1.28
RPL37P6	0.27	-0.24
RRAS	0.27	2.61
SGF29	0.27	-1
SKA1	0.27	0.43
SLC16A6	0.27	2.32
SLC2A11	0.27	-0.85
SLC30A5	0.27	0.17
SMAD3	0.27	2.19
SOD2	0.27	1.24
SPIN3	0.27	-0.52
STK17B	0.27	1.81
TEN1	0.27	-0.43
TIMM17B	0.27	-0.27
TMEM150B	0.27	-0.69
TMEM234	0.27	-0.15
TNNT1	0.27	0.52
TPM3P9	0.27	0.66
TREX1	0.27	1.25
TSPAN14	0.27	-2.15
TYMS	0.27	-0.1
UBE2SP1	0.27	0
ULBP1	0.27	0.33
VPS33A	0.27	0.16
WDR18	0.27	-0.74
WLS	0.27	-0.21
ZNF132	0.27	0.17
ZNF230	0.27	0.33
ZNF256	0.27	-0.11
ZNF354C	0.27	0.15
ZNF574	0.27	-0.18
ZNF682	0.27	-0.06
ZNF721	0.27	0.36
ZNF765	0.27	0.19
ABCC6	0.26	-0.58
AC073415.2	0.26	-0.59
ACLY	0.26	-0.32
ADPRH	0.26	0.05
AIFM2	0.26	0.46
ALDOC	0.26	-1.42
ARHGEF40	0.26	-1.24
ARL2BP	0.26	0.08
ARMCX7P	0.26	-0.47
ASNA1	0.26	0.22
ATP2A3	0.26	-0.1
BANF1	0.26	-0.13
BLZF1	0.26	0.37
C10orf128	0.26	-0.1
C1GALT1P1	0.26	-0.64
C9orf43	0.26	-0.41
CALCOCO2	0.26	0.39
CCDC27	0.26	0.02
CCDC59	0.26	-0.39
CCDC86	0.26	-0.5
CCL18	0.26	-0.51
CD34	0.26	1.7
CDK2AP2	0.26	-1.16
CELF5	0.26	-0.37
CMBL	0.26	-0.48
CNBD1	0.26	-0.9
CXorf40B	0.26	0.07
ECM1	0.26	1.54
EFCAB13	0.26	0.38
ENOSF1	0.26	-0.23
FAM118B	0.26	-0.24
FAM167B	0.26	-0.94
FAM229B	0.26	0.26
FBXW4P1	0.26	0.02
FCMR	0.26	0.29
FEZ2	0.26	0.43
FKBP2	0.26	-0.64
GCLM	0.26	0.6
GGT7	0.26	-0.14
GNL3LP1	0.26	0.38
GPR107	0.26	0.68
GRM8	0.26	-0.08
H3F3C	0.26	-1.17
HDAC10	0.26	0.04
HMGB1P10	0.26	-0.23
HOXB9	0.26	-1.62
HTR6	0.26	-0.99
HUS1B	0.26	-0.13
IFIT1	0.26	4.38
IFNGR1	0.26	0.93
IL15	0.26	1.3
ITM2B	0.26	0.72
JMJD6	0.26	0.67
KDM8	0.26	-0.11
LHFP	0.26	1.72
LRRC37A5P	0.26	-0.5
LYRM1	0.26	0.07
LYRM7	0.26	-0.02
MAP9	0.26	0.76
MAX	0.26	-0.53
MCTS1	0.26	-0.06
MESDC2	0.26	-0.27
MYOM2	0.26	-0.41
NCOA1	0.26	0.5
NCOA3	0.26	0.89
NECAP1	0.26	0.15
NEU1	0.26	-0.26
NF1P10	0.26	0.06
NFKBIE	0.26	-1.69
NME5	0.26	0.63
NRCAM	0.26	2.48
NUBP2	0.26	-0.61
OCLN	0.26	0.3
OGDH	0.26	0.11
OR4D1	0.26	0.77
OR7E7P	0.26	0.35
PABPC3	0.26	-2.1
PATL1	0.26	-0.31
PHYKPL	0.26	-0.5
POC1B	0.26	0.09
PPID	0.26	0.39
PRPSAP1	0.26	-0.79
PXYLP1	0.26	-0.25
RNF111	0.26	0.29
RP11-274B21.4	0.26	-0.12
RP11-545M17.2	0.26	0
RPL28	0.26	-0.79
RPRD2	0.26	0.18
SARS	0.26	-0.57
SCAP	0.26	-0.22
SFI1	0.26	-0.21
SIGLEC17P	0.26	-1.93
SLC27A4	0.26	-0.16
SNX13	0.26	0.17
SPTLC3	0.26	1.57
SSNA1	0.26	-0.73
ST6GALNAC6	0.26	-0.28
ST8SIA5	0.26	2.33
TAP1	0.26	2.74
TEX40	0.26	-0.51
TFB1M	0.26	-1.93
TICRR	0.26	-0.53
TMED9	0.26	0.39
TMEM167A	0.26	0.65
TMEM39B	0.26	0.33
TRIM14	0.26	1.74
TRIM6-TRIM34	0.26	0
UBAC1	0.26	-0.36
UBE2V1	0.26	0.34
UPF3AP2	0.26	-0.18
VPS33B	0.26	0.03
XXbac-BPG111L9.8	0.26	-1.37
ZNF212	0.26	-0.03
ZNF267	0.26	-0.03
AC009299.4	0.25	1.49
AC018892.3	0.25	0
ACADVL	0.25	0.12
AFF1	0.25	1.57
AFG3L1P	0.25	-0.48
ALDH1L1	0.25	1
ANKRD7	0.25	0.07
AP1G2	0.25	-0.78
AP3S1	0.25	-0.19
APRT	0.25	-0.63
ARFGAP1	0.25	-0.7
ARFRP1	0.25	-0.02
BAG6	0.25	-0.42
BCAM	0.25	0.98
BPIFB1	0.25	0.24
BRCA1	0.25	0.19
C10orf2	0.25	-1.23
