geneID	FC_X	FC_Y
GAB3	0.46	0.75
GBP5	0.46	0.2
GPRIN2	0.46	0
HECTD3	0.46	2.05
HESX1	0.46	-0.5
IFNWP18	0.46	-1.68
IFT22	0.46	2.31
JAML	0.46	0
KCNJ11	0.46	-0.47
KCNJ6	0.46	0.5
LINS1	0.46	1.87
LRRC46	0.46	1.29
LYPLA2	0.46	-0.53
MGA	0.46	-0.98
MGC39584	0.46	-0.88
MUC3A	0.46	-0.2
MVB12A	0.46	2.1
MZT2B	0.46	0.85
NADK	0.46	1.35
NAGLU	0.46	-0.79
NDUFC2-KCTD14	0.46	-0.65
NOS3	0.46	0.02
NT5C	0.46	1.75
PCGF3	0.46	1.66
PDE6B	0.46	-0.11
PIGQ	0.46	2.06
PNN	0.46	2.16
PPM1N	0.46	1.01
PRKCQ	0.46	-0.67
PSENEN	0.46	-0.55
PTPRCAP	0.46	-0.34
PYGL	0.46	2.76
RASD1	0.46	0.97
RILPL1	0.46	1.29
RNASEH2C	0.46	2.17
RP11-231E6.3	0.46	-0.46
RP11-434D2.9	0.46	-0.29
RP11-526A4.1	0.46	-0.31
RP11-566K19.12	0.46	-0.28
RP13-1032I1.10	0.46	0
RP13-1056D16.2	0.46	-0.13
RP3-486I3.7	0.46	0.82
RPL13P12	0.46	-1.25
RPS6KL1	0.46	-0.53
SCD5	0.46	2.69
SDHAF4	0.46	0.9
SPHK2	0.46	1.99
SQSTM1	0.46	3.12
STX11	0.46	0
SYT14	0.46	2.21
TBC1D22A	0.46	1.44
TCHH	0.46	-0.13
TDRD1	0.46	0
TISP43	0.46	-0.01
TKFC	0.46	1.61
TMEM86A	0.46	1.44
UQCRHL	0.46	-0.03
WDR26	0.46	1.41
YAE1D1	0.46	1.73
ZNF101P2	0.46	0.14
ZNF165	0.46	0
ZNF17	0.46	1.72
ZNF175	0.46	1.11
ZNF226	0.46	1.84
ZNF891	0.46	-1.44
AC024560.3	0.45	1.18
ALDH1L2	0.45	1.33
AMDHD1	0.45	-0.1
ANGPT4	0.45	-0.11
APOF	0.45	0.14
C2orf73	0.45	0.07
CCDC192	0.45	-0.74
CCDC66	0.45	1.89
CCDC85C	0.45	0.23
CEACAMP5	0.45	-0.7
COL4A3	0.45	0.29
COX17	0.45	-0.55
CRLF3	0.45	1.6
CTAGE14P	0.45	-0.41
CYP2J2	0.45	-0.02
ERICH3	0.45	0.09
ERP29	0.45	2.39
GNG10	0.45	-0.5
GNMT	0.45	-0.96
GPR180	0.45	2.29
GSTA4	0.45	2.01
H1FX	0.45	0.97
HSPE1P11	0.45	-0.17
IL12RB1	0.45	-0.21
IL13RA2	0.45	0.35
KCTD1	0.45	0.32
KIAA0368	0.45	1.17
KLHDC7A	0.45	-0.42
KLLN	0.45	1.62
LIMS1	0.45	2.06
MTCP1	0.45	0.78
MUC21	0.45	-0.56
NAA38	0.45	2.04
NACAP1	0.45	0.26
NDUFB11	0.45	1.82
NEK4	0.45	2.2
OAS3	0.45	2.99
PDIA3P1	0.45	0.55
PIANP	0.45	-2.17
PIN4P1	0.45	0.05
POLR2J3	0.45	2.05
PRELID1P1	0.45	0.23
PRORSD1P	0.45	0.68
RBPMS	0.45	1.53
RHOJ	0.45	1.12
RNF135	0.45	1.47
RNFT1	0.45	-0.3
RP11-1074O12.1	0.45	0.18
RP11-114M5.1	0.45	-0.18
RP11-216L13.21	0.45	-0.11
RP11-294O2.1	0.45	0.44
RP11-454F8.2	0.45	0.26
RPL29P3	0.45	-0.47
SCAMP5	0.45	1.26
SERBP1P5	0.45	-0.02
SLC25A21	0.45	-0.44
SLC6A14	0.45	-0.47
STX4	0.45	-1.17
STXBP2	0.45	1.78
SUB1	0.45	2.63
SYNGR3	0.45	0.42
TAF4	0.45	0.77
TFIP11	0.45	2.68
TNFRSF21	0.45	2.63
TNIP3	0.45	0.13
TRMT13	0.45	1.52
TUBAP2	0.45	-0.23
VWF	0.45	1.29
WIPF1	0.45	1.26
ZBTB41	0.45	2.62
ZNF319	0.45	1.15
ZNF33A	0.45	1.94
ZNF790	0.45	0
ACOT7	0.44	2.17
ACSS2	0.44	1.38
AIM2	0.44	-0.14
ANKRD45	0.44	0.23
ARGLU1	0.44	2.32
ATE1	0.44	1.39
ATP2B2	0.44	-0.56
B4GALNT2	0.44	0.72
BARHL2	0.44	0.04
BBS12	0.44	1.26
BEND7	0.44	0.52
BMP7	0.44	-0.62
BRF1	0.44	1.68
C4orf32	0.44	-0.75
CA8	0.44	3.87
CDH17	0.44	-0.11
CDPF1	0.44	-0.55
CFAP52	0.44	-0.13
CIDEC	0.44	-0.53
CMC4	0.44	1.5
CMIP	0.44	0.06
CMYA5	0.44	0.4
COG5	0.44	2.31
CTA-313A17.2	0.44	-0.85
DESI1	0.44	1.7
DUSP3	0.44	-0.34
ELF5	0.44	0
ESPNP	0.44	0
EVA1B	0.44	-0.31
FAM160A1	0.44	1.81
FAM220A	0.44	0.65
FBXL8	0.44	1.31
FBXO15	0.44	1.29
FUT6	0.44	0.29
FXYD7	0.44	0.38
GLRX2	0.44	-1.67
GNPTG	0.44	-0.46
GPR149	0.44	-0.18
HAUS4	0.44	1.28
HIGD1B	0.44	-0.66
HIRA	0.44	1.12
HYI	0.44	1.84
IL17RA	0.44	1.45
JMJD4	0.44	1.83
KAAG1	0.44	-0.19
KRT8P46	0.44	-0.57
LIPH	0.44	0.07
LMLN	0.44	2.63
LRIT3	0.44	0
MCRIP1	0.44	1.85
NBPF15	0.44	1.47
NEK8	0.44	0.49
NICN1	0.44	1.23
NMNAT2	0.44	-0.18
PATE2	0.44	-0.46
PGPEP1	0.44	1.34
PHYHIPL	0.44	-1.82
PNMA6B	0.44	-0.15
PRAMEF1	0.44	-0.41
QTRT1	0.44	-1.2
RAB4A	0.44	1.58
RP1-128M12.3	0.44	-0.27
RP11-309L24.4	0.44	0.09
RP11-368M16.9	0.44	-0.1
RP11-460E7.8	0.44	0.13
RP11-511H9.3	0.44	-0.37
RP11-57K17.1	0.44	-0.41
RP11-619A10.1	0.44	-0.34
RP11-624D20.1	0.44	-0.17
RP3-509L4.3	0.44	0.02
RP4-734P14.4	0.44	-1.1
RPL3P2	0.44	0.27
RPL5	0.44	-0.6
RPL7P44	0.44	-1.1
S100PBP	0.44	2.11
SCARF1	0.44	-0.11
SGSH	0.44	0.1
SHISA9	0.44	1.03
SIX5	0.44	0.86
SLC19A3	0.44	-0.29
SLC6A12	0.44	-0.54
SNRPD2	0.44	-0.15
SNTG2	0.44	-0.27
SRR	0.44	1.67
ST3GAL4	0.44	3.31
SUPT3H	0.44	-0.14
TEX13D	0.44	-0.19
TLR3	0.44	2.25
TMEM198	0.44	1.38
TRAPPC2B	0.44	1.43
TREH	0.44	-0.13
TSHZ1	0.44	-1.44
TSPAN3	0.44	-0.38
UNC13A	0.44	-0.46
ZNF200	0.44	1.79
ZNF230	0.44	1.51
ZNF384	0.44	1.26
AC007347.1	0.43	0
AC107982.4	0.43	-0.94
ADGRB3	0.43	0.35
ALG1L2	0.43	-0.04
AP1AR	0.43	0.56
APCDD1L	0.43	-0.32
ARGFXP2	0.43	0.8
ARID1B	0.43	-0.71
ARRDC1	0.43	1.33
ATP6V1F	0.43	2.7
BEAN1	0.43	0.75
CCDC40	0.43	1.26
CD8B	0.43	-0.28
CEACAM3	0.43	-0.43
CHRNA10	0.43	0.3
CLASP2	0.43	1.94
CPT2	0.43	1.86
CREB1	0.43	-0.76
DDX18P1	0.43	0.25
DPH5	0.43	1.51
DYDC2	0.43	0.3
EIF3K	0.43	2.04
ENPP7P6	0.43	0
ERF	0.43	1.93
FAHD1	0.43	1.91
FAM200A	0.43	2.22
FAM47E	0.43	0.58
GAPDHP62	0.43	0.24
GAPDHP72	0.43	-0.52
GGT1	0.43	0.7
GOLGA8J	0.43	0
GRTP1	0.43	0.75
GS1-124K5.11	0.43	0.8
GTF2IRD1P1	0.43	-1.35
HINT1	0.43	1.83
HLA-F	0.43	1.91
HRASLS	0.43	-0.28
IGLV5-52	0.43	0.5
ILDR1	0.43	-0.29
JAK3	0.43	0.48
KHNYN	0.43	1.67
LAGE3	0.43	-0.59
LIPG	0.43	0.68
LRWD1	0.43	1.72
LTBP1	0.43	4.92
LUC7L3	0.43	2.56
METTL16	0.43	2.11
METTL18	0.43	1.56
MPP3	0.43	0.79
MRPL43	0.43	1.85
MSANTD3	0.43	2.01
NCF1	0.43	-0.18
NEDD4	0.43	2.19
NHLRC2	0.43	1.55
PES1	0.43	2.15
PFN1P2	0.43	0.46
PIGA	0.43	-0.91
PLCXD3	0.43	-0.44
PLEKHB2	0.43	-1.07
PLEKHG2	0.43	1.93
PPEF2	0.43	0.51
PRMT6	0.43	1.81
RFXANK	0.43	1.45
RP11-108O10.8	0.43	-0.7
RP11-325O24.5	0.43	0.9
RP11-419C5.2	0.43	0.53
RP11-475E11.2	0.43	0.38
RP11-480A16.1	0.43	0.79
RP11-628J14.1	0.43	0.52
RP11-78J21.4	0.43	-0.16
RPL13AP25	0.43	-0.23
RPL37AP8	0.43	-0.34
RTCA	0.43	1.91
SAP18	0.43	2.49
SCARF2	0.43	0.68
SFXN2	0.43	1.28
SLC25A24P1	0.43	0.19
SMG6	0.43	1.88
SPATA1	0.43	1.08
SPATA3	0.43	-0.13
SPDYE11	0.43	0.01
SPDYE9P	0.43	0.01
STAG2	0.43	2.25
SUPT5H	0.43	3.06
SYNJ2BP-COX16	0.43	1.81
SYPL2	0.43	-0.59
TAS2R19	0.43	-0.17
TAS2R2P	0.43	-0.23
TMEM213	0.43	0.27
TRAPPC8	0.43	1.51
TTC16	0.43	-0.58
TTLL13P	0.43	-0.43
VPS16	0.43	2.57
XPNPEP3	0.43	1.94
ZNF223	0.43	1.86
ZNF316	0.43	0.93
ZNF771	0.43	1.46
AC096775.2	0.42	-0.12
ACTG1P15	0.42	-0.07
ADGRB1	0.42	0.43
ADGRE5	0.42	1.2
AGBL1	0.42	0.51
AL589743.1	0.42	1.51
ALG13	0.42	1.32
AMT	0.42	1.15
ARHGEF17	0.42	2.18
ASIC4	0.42	-0.15
ATG4B	0.42	2.62
ATP5A1	0.42	-0.1
ATP5G2P3	0.42	-0.17
BIRC6-AS2	0.42	-0.28
BTN2A3P	0.42	0.36
C12orf40	0.42	0.29
CASP16P	0.42	-0.24
CDRT4	0.42	0.13
CHCHD2	0.42	-0.21
CIB1	0.42	1.9
CLDN16	0.42	-0.01
CSNK1A1L	0.42	0.32
CTA-276O3.4	0.42	-0.11
CYP3A5	0.42	1.61
CYTL1	0.42	1.59
DKKL1	0.42	-0.56
DNHD1	0.42	0.96
DPM1	0.42	1.78
DPY19L2P3	0.42	-1.22
EBAG9	0.42	1
EXOC7	0.42	2.84
FANCG	0.42	1.73
FER	0.42	2.32
FFAR4	0.42	0.6
FSIP2	0.42	1.06
GK	0.42	-0.37
HDHD2	0.42	-0.76
HLX	0.42	0.64
IGDCC3	0.42	-0.61
IL9R	0.42	-0.15
KRT18P31	0.42	0.11
L3HYPDH	0.42	1.16
LENG1	0.42	1.38
LINGO1	0.42	-0.93
LRSAM1	0.42	1.97
MECP2	0.42	1.85
METTL3	0.42	1.8
MGMT	0.42	1.9
MMAB	0.42	1.13
MPHOSPH8	0.42	2.43
MTCO1P2	0.42	0.18
NAT9	0.42	1.76
NDUFB7	0.42	2.23
NMUR1	0.42	-0.05
NOP56P1	0.42	0.24
OR7E94P	0.42	0.45
PGS1	0.42	2.32
PHF23	0.42	2.1
PIKFYVE	0.42	1.94
PIWIL3	0.42	-0.21
POLR2L	0.42	2.38
POTEB3	0.42	0.57
PPIL2	0.42	1.54
PREX1	0.42	1.09
PRIM1	0.42	1.48
PXK	0.42	2.48
RAD51C	0.42	2.2
RANBP3L	0.42	1.58
RFX2	0.42	0.92
RP11-112J1.1	0.42	-0.82
RP11-16F15.2	0.42	-1.08
RP11-30K9.1	0.42	-1.04
RP11-333E13.2	0.42	-0.2
RP11-3K24.3	0.42	-0.72
RP11-416A14.1	0.42	-1.14
RP4-669L17.8	0.42	0.37
RPS2	0.42	-1.4
SLC38A11	0.42	-3.4
SNRPD3	0.42	2.22
SPRTN	0.42	2.32
SUPT6H	0.42	-0.58
TEK	0.42	0
TMC2	0.42	1.36
TMEM249	0.42	-0.22
TPT1	0.42	2.17
TRIM69	0.42	2.73
TSNAX-DISC1	0.42	-0.21
TSTD3	0.42	1.04
TTC39B	0.42	0.89
UBD	0.42	0
USP42	0.42	1.01
YPEL2	0.42	1.12
ABRACL	0.41	2.05
AC097721.1	0.41	-0.21
ADAMTSL4-AS1	0.41	0.33
AF146191.1	0.41	-0.69
AL135791.1	0.41	0
ANO1	0.41	0
AP000580.1	0.41	-0.3
AP5B1	0.41	1.39
ARID4A	0.41	2.49
BLVRB	0.41	2.38
CCDC158	0.41	0.2
CD160	0.41	-0.3
CDK19	0.41	2.27
CFAP36	0.41	1.99
CHST15	0.41	0.49
CNBD2	0.41	-0.14
CTB-63M22.1	0.41	-0.76
CTD-2571E19.3	0.41	-0.16
CTSV	0.41	0.67
DPH6	0.41	1.61
E4F1	0.41	1.59
EFNA4	0.41	1.16
EIF3H	0.41	-0.83
EPS15P1	0.41	0.24
ESPNL	0.41	-0.37
FADS2	0.41	1.06
FAM117A	0.41	1.36
FBXO11	0.41	2.16
FGF23	0.41	2.55
FRG2B	0.41	0.41
FTLP10	0.41	-0.18
FTLP12	0.41	-0.16
GFI1B	0.41	0.47
GPR132	0.41	0.12
GPR160	0.41	0.03
HIST1H2BH	0.41	0.77
JAGN1	0.41	1.56
KCNJ1	0.41	0
KDM6B	0.41	1.7
KIF27	0.41	0.7
KLHL24	0.41	2.36
KLHL25	0.41	0.31
LINC00846	0.41	0.03
MRPL21	0.41	1.84
NDUFS7	0.41	2.5
NEK9	0.41	2.26
NOL7	0.41	2.15
NOP56	0.41	2.43
NPAP1	0.41	0.48
NPRL2	0.41	1.61
NUMA1	0.41	0.4
OAT	0.41	2.29
ORC2	0.41	-0.78
OST4	0.41	-0.34
PACRGL	0.41	1.27
PGAM1P5	0.41	-1.05
PLXDC1	0.41	1.83
POLR2J	0.41	-0.18
RBM38	0.41	0.07
RNF213	0.41	2.88
RP11-113C12.2	0.41	-0.47
RP11-162G10.1	0.41	-0.56
RP4-673D20.6	0.41	-0.41
RP4-701O16.5	0.41	-0.48
RPSA	0.41	-0.9
RRS1	0.41	1.09
SETDB2	0.41	2.27
SEZ6	0.41	0.6
SLC16A7	0.41	1.75
SLC18B1	0.41	0.14
SLC39A11	0.41	-0.92
SLC9A4	0.41	0.51
SPATA45	0.41	0.01
SRSF4	0.41	2.57
SS18L2	0.41	1.49
TADA2B	0.41	1.16
TCEB1P33	0.41	-0.57
TFAM	0.41	1.63
TLK2	0.41	1.01
TMEM176A	0.41	-0.3
TNNC1	0.41	-0.67
UAP1L1	0.41	1.95
UBE2O	0.41	1.65
UGCG	0.41	2.35
USP17L2	0.41	-0.39
VPS37D	0.41	0.38
WDR5B	0.41	-0.41
WTH3DI	0.41	-0.39
XPA	0.41	1.26
ZNF234	0.41	1.89
ZNF322	0.41	2.28
ZNF75D	0.41	0.59
ZNRF2	0.41	0.62
AC016712.1	0.4	-0.53
AKR1D1	0.4	-0.56
ANKRD30BP1	0.4	-0.25
ARHGAP23	0.4	1.11
ASPSCR1	0.4	1.25
BCO2	0.4	0.95
BRCA1	0.4	2.03
BRSK1	0.4	0.16
BUB1B-PAK6	0.4	0
C12orf66	0.4	1.44
C16orf71	0.4	1.3
C21orf140	0.4	0.06
C22orf39	0.4	2.29
CALML6	0.4	0.03
CENPVL3	0.4	-0.21
CFAP70	0.4	1.01
CHD2	0.4	-0.35
CNDP2	0.4	2.5
COA3	0.4	2.22
COX4I1	0.4	0.1
CTSC	0.4	2.22
CXCL8	0.4	1.85
DNAAF5	0.4	1.24
DNASE1L3	0.4	0.34
EFCAB11	0.4	1.15
FAM86FP	0.4	-0.28
FBL	0.4	1.06
FBN2	0.4	-0.68
FLYWCH1	0.4	2.19
FOXRED1	0.4	1.94
FREM2	0.4	-2.53
GLOD4	0.4	2.25
GPR173	0.4	-0.48
GSDMA	0.4	0.13
HIST1H1C	0.4	2.1
HLA-DQA1	0.4	1.62
HRH2	0.4	0.59
HSD17B7P2	0.4	-0.13
HYKK	0.4	2.7
IL21R	0.4	0.36
INO80C	0.4	1.29
ISCU	0.4	-0.52
KCNN3	0.4	3.19
LCP2	0.4	-0.27
LEF1	0.4	1.04
LIME1	0.4	1
LSM14B	0.4	1.19
MACC1	0.4	0.63
MAGEH1	0.4	1.93
MAP1S	0.4	2.11
METTL21A	0.4	1.7
MICAL3	0.4	1.69
MPV17	0.4	2.47
MRFAP1	0.4	2.3
MRPL12	0.4	-0.61
MRPS36	0.4	1.66
MTATP6P1	0.4	-0.71
MYO19	0.4	1.76
MYOT	0.4	0.03
NOM1	0.4	1.27
NUDT6	0.4	0.69
OXLD1	0.4	1.53
PCDHB19P	0.4	-0.45
PCGF1	0.4	1.81
PCYT2	0.4	1.45
PDZK1P1	0.4	-0.28
PIBF1	0.4	1.54
PODN	0.4	-0.39
PPP1R10	0.4	2.08
PPP1R16A	0.4	1.77
PPP1R8	0.4	1.81
RALB	0.4	-0.68
RIMKLB	0.4	2.47
RNF113A	0.4	1.67
RP11-146N23.1	0.4	-0.31
RP11-160C18.2	0.4	0.53
RP11-178C3.1	0.4	1.02
RP11-38O23.4	0.4	0.77
RP11-490K7.4	0.4	0.12
RP11-553P9.1	0.4	-0.18
RP11-727F15.14	0.4	0.7
RP11-872J21.5	0.4	0.36
RPL3P9	0.4	0.19
RPUSD2	0.4	1.52
RXRA	0.4	1.7
SCAND2P	0.4	-2.55
SLC35A3	0.4	1.62
SNRPN	0.4	-0.23
SNX32	0.4	0.14
SOX6	0.4	0.2
SRCAP	0.4	-1.18
SRP14	0.4	0.37
STARD6	0.4	0.04
SYT5	0.4	0.23
TEDDM1	0.4	0
TESMIN	0.4	0.41
TEX35	0.4	0.31
TLR10	0.4	-0.11
TMA7	0.4	-0.12
TNKS2	0.4	1.29
TPTE	0.4	0.54
TRNAU1AP	0.4	1.62
TUBA3E	0.4	-0.15
UPK3B	0.4	0.22
ZBTB11	0.4	1.2
ZNF426	0.4	1.98
ZNF576	0.4	1.31
ZNF99	0.4	0.3
ABLIM2	0.39	-0.13
AC005154.7	0.39	0.35
AC244489.1	0.39	0.15
ACSL1	0.39	2.01
AFF3	0.39	1.24
AGRN	0.39	2.65
ANAPC16	0.39	1.81
ARL11	0.39	0.04
ATP13A2	0.39	0.8
AZU1	0.39	0
B9D1	0.39	1.54
B9D2	0.39	0.96
C11orf88	0.39	0.15
C16orf52	0.39	0.89
C1orf54	0.39	0.12
C8orf88	0.39	1.62
CCDC159	0.39	2.25
CCR4	0.39	0.39
CD7	0.39	0
CDK3	0.39	0.55
CEP104	0.39	1.41
CINP	0.39	1.65
CIR1	0.39	1.95
COMMD9	0.39	2.61
CTD-2311M21.2	0.39	0.33
CTD-2583A14.10	0.39	0.67
CTD-3099C6.9	0.39	-0.04
CTSZ	0.39	1.06
DDI2	0.39	1.99
DGCR6L	0.39	2.46
DNAH11	0.39	1.1
ELOVL6	0.39	1.34
ENTPD1	0.39	1.97
FAU	0.39	1.88
FBRS	0.39	1.88
FTLP6	0.39	-0.25
HECTD4	0.39	1.58
HEY2	0.39	0.29
HIGD2A	0.39	1.79
IKBKB	0.39	1.91
INO80D	0.39	1.75
JCHAIN	0.39	-0.41
KRT10	0.39	0.79
KRT18P9	0.39	-0.17
LA16c-306E5.2	0.39	-0.03
LAMTOR5	0.39	2.39
LGSN	0.39	0.21
LPCAT1	0.39	1.57
LSS	0.39	2.08
LYPLAL1	0.39	1.9
MIIP	0.39	-1
MNAT1	0.39	1.27
NBPF3	0.39	1.5
NEBL	0.39	-0.61
NKAPP1	0.39	0.84
NOP9	0.39	1.29
NSMCE3	0.39	0.57
OSGEP	0.39	1.42
PDZK1	0.39	-0.48
PECR	0.39	-1.01
PER3	0.39	2.39
PLLP	0.39	1
PPFIA3	0.39	0.83
PTK2B	0.39	1.47
PTMAP8	0.39	-0.36
RGPD3	0.39	1.5
ROM1	0.39	1.07
RP1-27O5.3	0.39	0.12
RP11-211A18.2	0.39	-0.1
RP11-365F18.6	0.39	0
RP13-1039J1.2	0.39	0
RPL7P42	0.39	-0.34
SCGB1D2	0.39	-0.17
SCN3A	0.39	1.86
SEC14L4	0.39	-0.49
SIGIRR	0.39	1.61
SIGLEC1	0.39	-0.4
SLC35G2	0.39	1.13
STX16	0.39	-0.74
SYNRG	0.39	1.92
TF	0.39	1.53
TMEM191A	0.39	1.47
TMEM261	0.39	1.15
TMEM88B	0.39	0.53
TRMT10B	0.39	1.34
TSNAX	0.39	2.69
TSPO	0.39	-0.21
TTC19	0.39	1.59
UNG	0.39	1.96
UQCRHP4	0.39	-0.12
UTP18	0.39	2.21
VTI1B	0.39	2.33
ZADH2	0.39	1.52
ZNF133	0.39	1.2
ZNF14	0.39	1.65
ZNF326	0.39	2.08
ABCG5	0.38	-0.45
ABHD14B	0.38	1.9
AC003002.4	0.38	0.05
AC007969.5	0.38	-0.56
AC111200.2	0.38	0.36
ACACB	0.38	2.37
ACAT1	0.38	-0.3
AL592183.1	0.38	-0.35
ASB6	0.38	-0.95
ASIP	0.38	0.04
BFAR	0.38	2.03
BOD1L1	0.38	1.77
BRINP1	0.38	0
C16orf58	0.38	1.81
C18orf32	0.38	2.05
CAMSAP3	0.38	0
CCDC13	0.38	0.26
CES5A	0.38	-0.22
CHST10	0.38	1.53
CLEC18C	0.38	-0.25
CNGB1	0.38	0.62
COPS7A	0.38	0.58
CPM	0.38	-1.24
CREBL2	0.38	-0.49
DNM1P51	0.38	-0.18
EEF1B2	0.38	1.86
FBXO34	0.38	1.63
FFAR1	0.38	-0.53
FGF7P6	0.38	-0.42
GEN1	0.38	2.07
GLMN	0.38	1.54
GNA14	0.38	-0.81
GON4L	0.38	2.06
GP1BA	0.38	0.1
GSR	0.38	1
HERC1	0.38	2.1
HSD17B11	0.38	-0.71
HSD17B7	0.38	0.87
IL1RAP	0.38	1.59
KBTBD3	0.38	1.6
KBTBD8	0.38	2.18
KRT18P34	0.38	0
LAMTOR2	0.38	-0.75
LDHD	0.38	0.73
LIMD2	0.38	2.34
LYST	0.38	3.51
MBLAC2	0.38	1.13
MKRN1	0.38	-1.13
MMEL1	0.38	0.87
MRPS28	0.38	2.1
MT-ND1	0.38	0.3
NACA	0.38	-0.55
NSD1	0.38	1.72
NSUN5P1	0.38	1.42
ODF2	0.38	2.12
OSCAR	0.38	0.22
OSGIN2	0.38	1.68
PGGHG	0.38	1.28
PIH1D2	0.38	0.29
PPP1R9A	0.38	-0.53
PRH1-PRR4	0.38	-0.73
PTDSS2	0.38	1.06
PTGES3L-AARSD1	0.38	-0.13
RNF214	0.38	1.18
RP11-583F2.1	0.38	0.19
RP11-598D12.4	0.38	-0.18
RPL29P25	0.38	-0.7
RYR1	0.38	-0.09
SCIMP	0.38	0.86
SET	0.38	1.92
SLC16A13	0.38	0.81
SLC2A9	0.38	0
SLC6A10P	0.38	-0.42
SMCO3	0.38	0.38
SMO	0.38	0.69
SNU13	0.38	2.25
SPPL2B	0.38	-0.56
SRSF7	0.38	3.09
SUCLG1	0.38	2.16
SULT1B1	0.38	1.02
TBXA2R	0.38	-0.08
TCAM1P	0.38	0.27
TDRP	0.38	0.81
TERF2IP	0.38	1.62
THOC1	0.38	1.38
TNFSF13B	0.38	1.02
TTBK1	0.38	0
TTN	0.38	2.32
UNC45B	0.38	0.04
VAT1L	0.38	0
VGLL3	0.38	0.42
WDR61	0.38	2.15
ZBTB49	0.38	0.94
ZFP69B	0.38	0.36
ZNF181	0.38	1.65
ZNF30	0.38	1.27
ZNF419	0.38	1.94
ZNF66	0.38	1.76
ZNF665	0.38	0.63
ZNF853	0.38	-0.26
AARS2	0.37	1.52
ABHD12B	0.37	0.51
AC012512.1	0.37	0.06
AK4P1	0.37	0.63
ANXA3	0.37	0.52
ATP11B	0.37	1.49
ATPIF1	0.37	1.86
C15orf65	0.37	-0.08
CD82	0.37	3.24
CDRT15P1	0.37	-0.17
CHPT1	0.37	1.7
CLUH	0.37	1.8
COQ7	0.37	1.81
CORIN	0.37	-0.32
CRHR1-IT1	0.37	1.6
CTB-50E14.5	0.37	0.75
CTD-3105H18.18	0.37	-0.08
CYTH2	0.37	2.26
DACT3	0.37	1.2
DAGLA	0.37	0.41
DMAP1	0.37	2.26
DMGDH	0.37	-0.56
DMXL2	0.37	-0.12
DNAJB9	0.37	1.36
DPYSL5	0.37	0.26
EIF2S2P3	0.37	-0.47
ERBB3	0.37	0.34
FAM131A	0.37	2.02
FCGRT	0.37	2.45
FCRL1	0.37	0.06
GABPB2	0.37	1.65
GOLGA8Q	0.37	-0.11
GPAT2P2	0.37	-0.42
GPNMB	0.37	1.18
GTF2IP11	0.37	-0.62
HAUS3	0.37	1.86
IFT27	0.37	2.18
ITIH4	0.37	-0.56
KIAA1024	0.37	0.04
KIF28P	0.37	0.61
LRMP	0.37	0
LRP5	0.37	0.25
MAGEB10	0.37	0.28
MEAF6	0.37	-0.25
MGAM2	0.37	0
MLXIP	0.37	1.63
MOAP1	0.37	1.84
MPEG1	0.37	0
MTCO2P11	0.37	0.03
MX1	0.37	1.11
NIT2	0.37	2.27
NKTR	0.37	2.43
NRDE2	0.37	1.92
NRROS	0.37	0.5
NUP93	0.37	-0.87
OR2L3	0.37	0.23
PALMD	0.37	-0.37
PAQR5	0.37	0.37
PC	0.37	1.77
PDILT	0.37	0.33
POLN	0.37	0.04
PPM1F	0.37	2.39
PRKD3	0.37	2.89
PROSER3	0.37	0.8
PRX	0.37	0
PUS3	0.37	1.4
RABGGTB	0.37	1.63
RBM15B	0.37	1.27
RNF44	0.37	0.78
RP1-206D15.5	0.37	-0.55
RP1-317E23.6	0.37	0
RP11-93O17.2	0.37	0.21
RUNDC3A	0.37	1.23
SH2D4A	0.37	0.7
SLIT1	0.37	-0.14
SMIM10L2B	0.37	0.04
SMUG1	0.37	2.1
SNAP29	0.37	2.35
SNRK	0.37	2.03
ST13	0.37	0.09
STRCP1	0.37	-0.29
STX17	0.37	-0.28
SUMO2P1	0.37	0
TCEA1P2	0.37	0
TCEAL8	0.37	2.43
TCHP	0.37	1.57
TET1	0.37	1.14
TGFB2	0.37	2.17
TLR5	0.37	-0.92
TMC5	0.37	0.81
TMEM100	0.37	0.59
TOMM40L	0.37	1.48
TRPT1	0.37	1.63
U2AF2	0.37	1.44
WDR60	0.37	1.5
YPEL1	0.37	0.54
ZDHHC8	0.37	0.95
ZFC3H1	0.37	1.87
ZKSCAN3	0.37	1.74
ZNF383	0.37	1.5
ZNF584	0.37	0.92
ZNF815P	0.37	0.14
ZNF829	0.37	0.55
ABC7-42404400C24.1	0.36	0.56
AC003002.6	0.36	-0.29
AC083899.1	0.36	-0.48
AC136289.1	0.36	-0.05
AP003419.11	0.36	0.19
AP1B1	0.36	0.1
ATXN7L3B	0.36	2.65
BCL2L11	0.36	1.13
BNIP2	0.36	2.6
BTRC	0.36	2.1
C15orf40	0.36	-0.84
C1orf123	0.36	2.17
C2orf80	0.36	-0.19
CAMTA1	0.36	1.87
CBR4	0.36	2.35
CBWD7	0.36	0.47
CDHR2	0.36	-0.05
COG8	0.36	2.13
CSK	0.36	1.57
CTC-287O8.1	0.36	0.85
CYSLTR1	0.36	0.84
DCX	0.36	1.34
DNAH6	0.36	1.42
DSP	0.36	-0.36
DUS1L	0.36	1
DUSP5P1	0.36	0
DYNLL2	0.36	1.45
EIF2S2P4	0.36	-0.32
FBXW9	0.36	1.66
GALE	0.36	1.49
GCSH	0.36	1.75
GLUD1P7	0.36	-0.21
