geneID	FC_X	FC_Y
RP11-259G18.3	0.29	0
RP11-268I9.1	0.29	-0.11
RP11-380G5.3	0.29	1.61
RP11-599J14.2	0.29	-2.07
RPGRIP1L	0.29	0.56
RPS6KC1	0.29	-0.32
SFMBT2	0.29	-0.06
SLC25A29	0.29	-0.02
SLF2	0.29	-0.12
SMYD5	0.29	0.05
SOX5	0.29	-1.65
SPACA6	0.29	-0.52
STK4	0.29	0.18
TCEB1P19	0.29	-0.23
TMEM106B	0.29	0.11
TMEM214	0.29	0.44
UBE2A	0.29	0.01
VASH2	0.29	-0.4
VCPIP1	0.29	0.09
WDR31	0.29	-0.45
WDR82	0.29	-0.16
WFDC1	0.29	0.07
ZBTB40	0.29	0.28
ZC3H6	0.29	-0.86
ZCCHC24	0.29	-1.45
ZFP36L1	0.29	0.04
ZNF205	0.29	-0.81
ZNF24	0.29	-0.77
ZNF300	0.29	1.3
ZNF419	0.29	0.8
AAK1	0.28	1.53
ABI2	0.28	-0.57
AC007386.3	0.28	0.42
AC011043.1	0.28	-0.16
ADAMTSL3	0.28	0
ADCK2	0.28	-0.07
ADTRP	0.28	-1.17
AFF4	0.28	-0.13
AK5	0.28	1.65
ANKMY2	0.28	-0.21
ANKRD30BP1	0.28	-0.85
ARFGEF1	0.28	0.28
ARHGEF6	0.28	0.75
ARMCX1	0.28	0.88
ATP8B1	0.28	0.61
AUH	0.28	-0.39
C16orf62	0.28	-0.14
C7orf25	0.28	0.52
CA2	0.28	-0.65
CCL28	0.28	-0.66
CDADC1	0.28	-0.49
CHRNB1	0.28	0.73
CHST9	0.28	-5.22
CIART	0.28	-0.41
CLEC12B	0.28	-0.1
CLIC6	0.28	-0.09
CRHR1-IT1	0.28	-0.54
CXADRP3	0.28	0.17
CYP2E1	0.28	0.46
DIRC2	0.28	0.11
DYNC2LI1	0.28	-0.48
EARS2	0.28	0.47
ERGIC1	0.28	-0.26
FAM156A	0.28	-1.28
FAM160B1	0.28	1.25
FAM210B	0.28	-1.79
FAM83B	0.28	-0.56
FAM83H-AS1	0.28	-0.59
FARP2	0.28	-0.9
FBXO33	0.28	-0.03
FNBP1	0.28	0.12
FRMD4A	0.28	2.74
FSTL4	0.28	0.65
GAS2L1	0.28	0.34
GGTA2P	0.28	-0.18
GIMAP2	0.28	0.02
GPR137	0.28	0.66
GREB1	0.28	0.46
HIBCH	0.28	-2.45
HIST1H3B	0.28	-0.33
HSPD1P11	0.28	1.31
KCNMA1	0.28	2.21
KCTD9	0.28	-0.11
KLF6	0.28	0.18
KLHL24	0.28	-0.81
KLHL38	0.28	0.38
KRT42P	0.28	-0.26
L2HGDH	0.28	0.18
LRP12	0.28	1.14
MAP2K4	0.28	-0.4
MARCKSL1	0.28	-2.91
MGAM	0.28	0.13
MITD1	0.28	-0.16
MME	0.28	0.56
MRPS31P4	0.28	-0.43
NPHP3-ACAD11	0.28	-1.03
NUDT11	0.28	-1.6
PAXBP1	0.28	-0.05
PCDHB14	0.28	0.58
PDE5A	0.28	0.93
PGRMC2	0.28	1.23
POPDC2	0.28	-1.5
PROS1	0.28	1.63
PTK2	0.28	0.06
RAB9A	0.28	-0.27
RAD9A	0.28	-0.65
RHOQP1	0.28	-0.85
RILP	0.28	0.44
RNF144A	0.28	-0.93
RP11-49K24.6	0.28	-1.16
RP11-592N21.1	0.28	-0.3
RP11-848P1.9	0.28	-0.32
RPL13AP25	0.28	-0.49
RPSAP58	0.28	-1.37
RSBN1	0.28	-0.36
SCARF2	0.28	-0.42
SCART1	0.28	1.21
SEPT5	0.28	-0.35
SH3BP5	0.28	-1.63
SHQ1	0.28	0.02
SLC16A13	0.28	-0.44
SLC35E2	0.28	0.34
SLC7A5	0.28	-1.79
SON	0.28	0.35
SORT1	0.28	-1.14
SPDYE7P	0.28	0.11
SRGAP1	0.28	0.29
SYCP2L	0.28	-0.28
TBCD	0.28	-0.62
TBK1	0.28	0.24
TENM2	0.28	2.38
TM7SF3	0.28	-0.53
TMEM57	0.28	-0.23
TRIM49D1	0.28	1.82
TTLL7	0.28	0.73
U47924.6	0.28	1.27
UBE2D1	0.28	-0.37
URB1	0.28	0.01
USP48	0.28	-0.02
VPS50	0.28	0.12
VWA3B	0.28	0.42
WDR59	0.28	-0.97
WDR89	0.28	-0.41
XPO4	0.28	-0.56
ZCCHC11	0.28	-0.16
ZNF236	0.28	-0.38
ZNF274	0.28	0.33
ZNF283	0.28	-0.34
ZNF343	0.28	-0.15
ZNF385A	0.28	-0.16
ZNF804A	0.28	0.61
ZNF887P	0.28	0.17
AC037459.4	0.27	-1.35
AC074019.2	0.27	-0.22
ACADM	0.27	-0.71
ACTG2	0.27	2.49
ADCYAP1R1	0.27	0.17
AGBL5	0.27	-0.78
AKAP2	0.27	0.64
ANKLE2	0.27	-0.07
ARHGAP19-SLIT1	0.27	-0.46
B4GALNT3	0.27	-1.34
BAG6	0.27	0.04
BAHD1	0.27	-0.01
BCORP1	0.27	-0.01
C16orf52	0.27	-0.31
CACNA1H	0.27	-2.91
CCDC8	0.27	0.43
CCDC80	0.27	5.25
CCDC81	0.27	-0.38
CD8B	0.27	-0.1
CHAC2	0.27	-0.14
CHM	0.27	0.44
CHPF	0.27	1.59
CKAP2L	0.27	0.03
CKMT1B	0.27	-1.52
CXorf57	0.27	-0.05
DLG1	0.27	1.54
DNAJB2	0.27	0.26
DYNC1LI1	0.27	0.48
EDA	0.27	-0.64
EIF4E3	0.27	0.45
ELK1	0.27	-0.19
ELL	0.27	0.5
ENPP1	0.27	-0.9
ERCC6L2	0.27	-0.39
ERVMER34-1	0.27	-1.54
F7	0.27	0
FAM124A	0.27	0.21
FAM208A	0.27	0.15
FAXC	0.27	-2.84
FOXO3B	0.27	0.53
FUT10	0.27	0.02
G3BP2	0.27	-0.5
GAB3	0.27	1.07
GALNT14	0.27	-1.39
GPATCH1	0.27	-0.19
HELQ	0.27	-0.89
HIST4H4	0.27	0.29
HLCS	0.27	-0.69
HMGCR	0.27	-1.37
IFT46	0.27	0.66
IMMP1L	0.27	-0.75
IRS2	0.27	0.03
ITGB3	0.27	3.17
KDELC2	0.27	0.68
KDM5C	0.27	-0.16
KDM6B	0.27	0.33
LAMP3	0.27	0.06
LBR	0.27	-1
LPAR2	0.27	-0.01
LRIT3	0.27	0.22
MAG	0.27	0
MAN1A2	0.27	-0.12
MAP1A	0.27	1.96
MAPRE3	0.27	0.24
MBOAT2	0.27	-0.17
MFSD6	0.27	-0.11
MMGT1	0.27	-0.39
MMP23B	0.27	0.16
MORN1	0.27	0.14
MT-ND5	0.27	-0.58
MTCO2P22	0.27	-0.49
NMNAT2	0.27	0.37
NOX5	0.27	0.1
NT5DC1	0.27	-1.29
PAH	0.27	-0.23
PALLD	0.27	2.44
PCYOX1	0.27	0.42
PHKA1	0.27	-1.41
PIBF1	0.27	0
PIGN	0.27	-0.14
PRB3	0.27	0
PRELP	0.27	1.29
PTGES3L-AARSD1	0.27	-0.55
RAB9B	0.27	-1.26
RBM43	0.27	0.41
RGR	0.27	0.15
ROBO1	0.27	0.37
RP11-163O19.8	0.27	-0.72
RP11-16E23.4	0.27	0.2
RP11-258C19.7	0.27	-0.57
RP11-430C7.2	0.27	-0.42
RP11-454P7.3	0.27	0.2
RPL14P3	0.27	-0.29
SCD	0.27	-2.94
SDCBP2	0.27	-0.91
SDHDP6	0.27	-0.16
SEC62	0.27	0.2
SECISBP2L	0.27	0.25
SENP6	0.27	-0.03
SERINC5	0.27	-0.61
SLC45A2	0.27	-0.56
SLC9A5	0.27	0.49
SMARCA5	0.27	-0.1
SMC2	0.27	-0.4
SPRED1	0.27	-0.34
SPTAN1	0.27	0.22
SSX2IP	0.27	-0.52
ST8SIA1	0.27	-2.06
TAF4B	0.27	-0.99
TBC1D14	0.27	-1.05
TERF1	0.27	0.42
TEX35	0.27	0.47
THRA	0.27	0.76
THUMPD3	0.27	0.42
TMEM245	0.27	-0.13
TRABD2A	0.27	0.37
UAP1L1	0.27	-0.77
UBE2J1	0.27	-0.45
UIMC1	0.27	-0.45
UTRN	0.27	1.48
XYLB	0.27	-0.14
ZBTB10	0.27	1.09
ZKSCAN8	0.27	-0.25
ZNF280D	0.27	0.26
ZNF350	0.27	-0.01
ZNF630	0.27	-0.21
ZNF714	0.27	0.35
ZNF766	0.27	0.52
ABAT	0.26	-0.38
ABLIM3	0.26	0.61
ARHGAP21	0.26	-0.38
ATXN3	0.26	-0.76
BTG1	0.26	-1.08
C11orf71	0.26	-0.76
C12orf60	0.26	-0.68
C17orf80	0.26	-0.1
C19orf81	0.26	-0.58
CACNG8	0.26	0.53
CBLN1	0.26	-1.48
CCDC117	0.26	0.02
CD34	0.26	1.18
CD96	0.26	-1.43
CDIPT	0.26	0.24
CHKA	0.26	-0.76
CHMP1B	0.26	-0.28
CIDECP	0.26	0.23
CKB	0.26	0.88
CLCN3	0.26	-0.62
CLIP4	0.26	-1.75
CLTB	0.26	0.84
CTB-50E14.5	0.26	-0.15
CTD-2574D22.4	0.26	0.4
CTD-3088G3.8	0.26	0.26
CTGF	0.26	2.1
CYP8B1	0.26	0.4
DGKQ	0.26	0.23
DLC1	0.26	0.75
DUSP5P1	0.26	0.44
EFCAB11	0.26	-0.64
ETAA1	0.26	-0.12
EVI5	0.26	0.67
FAAH2	0.26	0.12
FABP6	0.26	0
FAM21C	0.26	0.38
FAP	0.26	5.99
FBXL2	0.26	0.78
GOLGA2P10	0.26	-1.06
GORASP1	0.26	0.8
GPHA2	0.26	0
HCFC2	0.26	0.45
IFI27L1	0.26	0
IL1RAPL1	0.26	1.37
ITGA11	0.26	7.43
ITGA6	0.26	-2.18
ITPRIPL2	0.26	1.1
KCNQ2	0.26	0.02
KIF26B	0.26	3.93
KLHDC1	0.26	-0.18
KLKB1	0.26	-1.12
KRT8	0.26	0.05
LAMP1	0.26	0.29
LIN37	0.26	-0.32
LOXHD1	0.26	0
LYPLAL1	0.26	-0.48
MAGT1	0.26	-1.45
MPZL3	0.26	0.57
MTCO3P11	0.26	-0.74
MTMR9	0.26	0.13
MYCT1	0.26	0.37
NBPF19	0.26	1.29
NLRC5	0.26	3.17
NLRP1	0.26	2.26
NOL12	0.26	-0.2
NPY6R	0.26	-0.36
NSUN3	0.26	0.18
OLA1P2	0.26	0.34
OSGIN2	0.26	-0.84
PFN1P4	0.26	-0.63
PGAM1P5	0.26	-0.12
PIK3R1	0.26	1.2
PLEKHA3	0.26	0.18
PPP2CB	0.26	0.16
PPP2R3A	0.26	1.02
PRORSD1P	0.26	-0.55
RAB40B	0.26	-0.82
RGP1	0.26	0.2
RP11-274B21.3	0.26	-0.17
RP11-34P13.15	0.26	-0.53
RP11-358D17.2	0.26	2.72
RP11-726G1.1	0.26	-2.82
RP4-800G7.2	0.26	-0.31
RPL7P47	0.26	-0.29
RUFY2	0.26	0.13
RUNDC1	0.26	-0.38
SEMA3C	0.26	0.7
SFXN3	0.26	0.31
SGK3	0.26	-2.51
SLC11A2	0.26	-0.96
SMAD4	0.26	0.07
SOCS6	0.26	-0.69
SORBS2	0.26	1.88
SPATC1L	0.26	-0.28
SPRED3	0.26	0.31
TIGD7	0.26	0.3
TJP1	0.26	0.81
TMEM204	0.26	0.2
TMEM65	0.26	0.5
TMPRSS7	0.26	0
TMX4	0.26	-1.15
TPPP3	0.26	0.12
TSPAN33	0.26	-1.08
U2SURP	0.26	-0.31
UBE3A	0.26	-0.38
UNC5CL	0.26	0.63
USP8	0.26	-0.1
XAB2	0.26	-0.13
YTHDC2	0.26	-0.26
ZNF451	0.26	0.14
ZNF70	0.26	0.36
ABCA5	0.25	-0.55
ABI3BP	0.25	5.19
AC019109.1	0.25	-0.87
ACACB	0.25	0.1
ADAM19	0.25	0.54
ALG9	0.25	0
AMOTL1	0.25	1.29
ANKRD18DP	0.25	-0.07
ANKRD37	0.25	-2.13
ATP1A1	0.25	-1.95
ATP8B3	0.25	1.32
BATF3	0.25	0.86
BMF	0.25	1.89
BMPER	0.25	3.25
CCT6B	0.25	-1.31
CENPC	0.25	-0.26
CH17-264B6.4	0.25	-1.46
CHRM2	0.25	-0.08
CICP27	0.25	0.15
COBLL1	0.25	-0.23
COQ7	0.25	-0.36
CPA3	0.25	-0.59
CSDE1	0.25	-0.34
DAG1	0.25	1.89
DIP2C	0.25	-0.28
EBLN2	0.25	-0.18
EEF1E1P1	0.25	-0.57
EFCAB13	0.25	0.58
ERBB3	0.25	-2.39
FAM58A	0.25	-0.19
FAR1	0.25	-0.27
FOXN2	0.25	-0.56
FSTL1	0.25	0.53
GABPA	0.25	-0.1
GAPDHS	0.25	-2.09
GATB	0.25	-0.17
GLB1L3	0.25	-0.28
GOPC	0.25	-0.04
GPR156	0.25	0.31
H3F3AP4	0.25	-1.38
HDAC4	0.25	0.15
HDAC7	0.25	2
HHLA1	0.25	0.65
HIST1H1D	0.25	-1.17
HMGB3P9	0.25	0.8
HUWE1	0.25	0.27
IL6ST	0.25	2.43
ITPKB	0.25	0.58
KPNA5	0.25	-0.31
KRT19	0.25	0.13
LIMK1	0.25	1.07
LRG1	0.25	-0.51
LRRC17	0.25	0.15
LRRFIP1P1	0.25	1
LYSMD4	0.25	-0.14
MAPK15	0.25	0
MAPK9	0.25	-0.46
MCCC2	0.25	-0.24
MDFIC	0.25	-0.03
MEF2D	0.25	-0.22
MFSD9	0.25	0.03
MOB4	0.25	-0.17
MTPN	0.25	-0.05
MYO1F	0.25	0.41
NAA30	0.25	-0.22
NAT6	0.25	-0.43
NEU4	0.25	-0.23
NIPBL	0.25	0.15
NUP155	0.25	0.07
NXPH4	0.25	-1.13
PBX4	0.25	-1.19
PCDHB13	0.25	1.18
PGM2L1	0.25	2.25
PHLDB2	0.25	4.19
PLBD2	0.25	0.41
PLEKHA5	0.25	-0.65
PLEKHA6	0.25	3.15
PLPP1	0.25	0.85
PRUNE1	0.25	-0.08
PTK7	0.25	-0.23
RAD50	0.25	-0.78
RBMS3	0.25	0.3
RCBTB1	0.25	-0.22
REPIN1	0.25	-0.16
RFWD3	0.25	-0.04
RGS14	0.25	-0.6
RNF113A	0.25	-0.7
RP1-223H12.5	0.25	-0.19
RP11-252A24.2	0.25	0.38
RP11-349G13.1	0.25	-0.4
RP11-496I2.5	0.25	-1.75
RPL12P25	0.25	-0.56
RPUSD2	0.25	-0.49
SERPINB1	0.25	-0.66
SLC1A3	0.25	0.13
SLC25A5P2	0.25	-0.91
SOBP	0.25	-0.49
SPATA7	0.25	-0.11
SPTSSA	0.25	-0.24
STAP2	0.25	-0.6
STK35	0.25	-0.69
SYDE2	0.25	1.27
TAF6L	0.25	-0.38
TBC1D22B	0.25	-0.12
TMED6	0.25	0.09
TMEM139	0.25	0.34
TMEM56	0.25	-0.8
TMF1	0.25	0.5
TRAF3IP3	0.25	-0.92
TTF2	0.25	-0.6
TUBB2A	0.25	0.64
UBR7	0.25	0.13
UEVLD	0.25	0.48
VAMP8	0.25	-0.51
VIPR2	0.25	0
WDCP	0.25	-0.08
WDR13	0.25	-0.17
WFDC2	0.25	-0.52
ZIC1	0.25	-0.42
ZMYND11	0.25	0.27
ZNF558	0.25	-0.69
ZNF57	0.25	-0.48
ZNF704	0.25	-0.46
ACVR2B	0.24	-1.43
ANKFY1	0.24	0.75
ANKRD20A19P	0.24	-0.55
AP3D1	0.24	0.71
APEH	0.24	-0.32
ASAH2B	0.24	0.34
ASCC3	0.24	0.78
ATAD5	0.24	-0.15
ATP2B1	0.24	0.42
ATP6V1H	0.24	-0.37
BEND7	0.24	0.4
BLOC1S5	0.24	-0.66
BPTF	0.24	-0.44
BRD7	0.24	-0.39
BTG2	0.24	-1.01
C1orf27	0.24	-0.36
C2orf76	0.24	-1.09
CBL	0.24	-0.19
CCDC110	0.24	-0.18
CCDC78	0.24	-0.87
CD46	0.24	-0.39
CDCP1	0.24	0.49
CLSTN1	0.24	-0.04
CYP4V2	0.24	-0.42
DCAF7	0.24	-0.67
DCBLD1	0.24	0.88
DCST1	0.24	-0.07
DDX41	0.24	-0.33
DEGS2	0.24	-0.08
DENND1B	0.24	0.52
DPP6	0.24	0.23
FAM65C	0.24	0.64
FAM83E	0.24	0.49
FBXO24	0.24	0.46
FNIP1	0.24	0.36
FRG2DP	0.24	-0.15
FUT11	0.24	-0.45
GBP3	0.24	2.3
GET4	0.24	0.02
GK5	0.24	-0.12
GNA11	0.24	0.26
GPAT4	0.24	0.04
GPD1L	0.24	-1.87
GPR61	0.24	-0.59
GTF2H2C_2	0.24	-0.22
HERC2	0.24	-0.36
HNRNPAB	0.24	-0.69
IL17B	0.24	0.24
INCENP	0.24	-0.38
ING2	0.24	-0.97
ITPRIPL1	0.24	1.03
KCNC2	0.24	-0.53
KCNJ5	0.24	0.79
KCNV1	0.24	0.65
KIAA1524	0.24	0.25
KYNU	0.24	0.26
LARS2	0.24	0.68
LIN7B	0.24	0.4
LINC00959	0.24	-0.3
LITAF	0.24	1.04
LRRTM4	0.24	0.81
MCCC1	0.24	-0.78
MFSD1	0.24	0.24
MLF1	0.24	-1.01
MLLT1	0.24	-0.41
MOV10L1	0.24	0.23
MYOM2	0.24	-0.78
NDUFA4L2	0.24	-0.34
NEDD1	0.24	0.14
NFKBIA	0.24	0.73
NKX6-1	0.24	0.89
NNT	0.24	0.15
PDIA3P1	0.24	0.91
PGAP1	0.24	-0.39
PHC1	0.24	-0.75
PIK3R2	0.24	-0.38
PPIAL4G	0.24	0.33
PPP1R14B	0.24	1.17
PPP1R1C	0.24	-0.84
PRDM15	0.24	0.16
PRR23A	0.24	-0.69
PTP4A1	0.24	-1.59
PTPN11	0.24	0.52
RAB26	0.24	0.11
RAB3D	0.24	2.06
RAB3GAP1	0.24	0.21
RALYL	0.24	-0.91
RBSN	0.24	0.07
RP11-382J24.2	0.24	0.32
RP11-444E17.6	0.24	-1.28
RP11-465B22.3	0.24	0.09
RP11-529F4.1	0.24	-0.5
RPL13AP3	0.24	0.02
RPL3P7	0.24	-0.35
RPL7P11	0.24	0.11
RSU1	0.24	0.38
SFTPB	0.24	-0.05
SH3D19	0.24	1
SH3GL1P3	0.24	0.68
SIAH1	0.24	-0.13
SIDT2	0.24	1.62
SIMC1	0.24	-0.06
SLC12A2	0.24	-0.21
SLC35F5	0.24	0.9
SMG7	0.24	0.68
SMYD3	0.24	2.3
SPATA5	0.24	-0.19
SPDYE10P	0.24	-0.48
SPRED2	0.24	-0.64
SYNJ2	0.24	2.18
TACC2	0.24	1.83
TCF12	0.24	0.04
TDRKH	0.24	-1.09
TGIF1	0.24	0.05
TMEM102	0.24	-0.08
TMEM253	0.24	-1.04
TMEM261	0.24	-1.08
TMEM41A	0.24	-0.05
TMTC2	0.24	-0.89
TRGV7	0.24	1.12
TRIM67	0.24	3.24
TSC22D2	0.24	1.01
TTC26	0.24	-0.19
UCN2	0.24	-3.26
USPL1	0.24	-0.58
WSB1	0.24	-0.22
ZNF334	0.24	-0.28
ZNF418	0.24	-0.24
ZNF503	0.24	-1.45
ZNF556	0.24	0.14
ZNF669	0.24	0.03
ZNF799	0.24	-0.21
ZNRD1ASP	0.24	-0.63
ABCD4	0.23	-0.68
AC107983.4	0.23	-0.28
AFDN	0.23	-0.44
AGT	0.23	1.7
AKAP8	0.23	-0.04
ALCAM	0.23	3.05
ALG6	0.23	-0.14
ANKRD13B	0.23	0.12
ANKRD35	0.23	0
ANKRD36C	0.23	-0.15
AP4B1	0.23	0.3
ARL5B	0.23	-0.54
ASPM	0.23	-0.24
ATAD3B	0.23	0.39
BAAT	0.23	-4.79
BCAN	0.23	-0.22
BEST2	0.23	-0.35
BTBD16	0.23	-0.46
C2orf80	0.23	0.47
C5orf34	0.23	-0.14
CCDC151	0.23	0.79
CCDC178	0.23	0
CCDC40	0.23	-0.33
CDH10	0.23	0
CEACAM22P	0.23	0.36
CEACAM6	0.23	0.08
CFAP47	0.23	0.22
CHEK2P2	0.23	-0.19
CHERP	0.23	-0.17
CHST11	0.23	-1.44
CLIC4	0.23	0.14
CNOT7P1	0.23	0
CNTNAP5	0.23	-0.18
CTD-2206N4.4	0.23	-0.43
CWC25	0.23	-0.09
CXCL14	0.23	1.47
DDX31	0.23	-0.21
DGCR5	0.23	6.05
DNAJC4	0.23	-0.33
DUSP4	0.23	-2.91
ECD	0.23	-0.12
ELF2	0.23	0.3
ETFDH	0.23	0.39
FAM193B	0.23	-0.31
FAM35A	0.23	-0.29
FAM53B	0.23	0.73
FCHSD1	0.23	0.51
FNDC4	0.23	-0.61
FRG2C	0.23	-0.23
FUBP3	0.23	-0.34
GMIP	0.23	0.04
GNB4	0.23	-0.72
GPS2P2	0.23	0
HIST1H4H	0.23	-0.09
HMG20A	0.23	0.22
HOXB2	0.23	-0.23
HOXD8	0.23	-0.56
ICE1	0.23	-0.77
IFT140	0.23	-0.29
IL20RA	0.23	0
INO80C	0.23	-1.29
IQCC	0.23	-0.08
JAG1	0.23	1.24
KCNK13	0.23	-0.24
KIF3B	0.23	0.94
KLHL30	0.23	-0.49
KRT33B	0.23	4.88
LMO3	0.23	0.03
LTK	0.23	0.13
MAL	0.23	-0.39
MAML3	0.23	-2.22
MAP1LC3B2	0.23	-0.29
MCL1	0.23	-0.32
MEIS2	0.23	0.28
MFGE8	0.23	0.69
MFHAS1	0.23	-0.01
MORN5	0.23	0.16
MSL2	0.23	-0.37
MT-ND4L	0.23	-0.72
MTM1	0.23	0.48
MTMR12	0.23	-1
MTMR3	0.23	-0.15
MTND1P8	0.23	-0.14
MTUS1	0.23	-1.47
MUC22	0.23	0
MYO6	0.23	0.65
NOL4L	0.23	0.48
NUDT15	0.23	0.07
NUPL2	0.23	-0.13
OCIAD2	0.23	0.71
OTUD7B	0.23	0.7
PABPN1	0.23	-0.36
PCDHB17P	0.23	-0.22
PHBP15	0.23	0
PILRB	0.23	-0.6
PLCE1	0.23	1.17
PTPRA	0.23	-0.67
RBAK	0.23	-0.54
RELN	0.23	-0.41
RNASE10	0.23	0.87
RNPEPL1	0.23	-0.17
ROS1	0.23	-0.22
RP1-206D15.5	0.23	0.23
RP11-1348G14.1	0.23	-0.02
RP11-259G18.2	0.23	0.37
RP11-392A14.9	0.23	0
RP11-533K9.3	0.23	0.21
RP11-713H12.1	0.23	-0.47
RP11-7D5.2	0.23	0
RP11-883G10.1	0.23	-0.31
RP11-927P21.9	0.23	0.14
RPL34P31	0.23	-0.51
RSBN1L	0.23	-0.18
SBSN	0.23	2.32
SCARB2	0.23	-0.11
SEMA3D	0.23	-0.24
SEPT6	0.23	-2.1
SH3RF1	0.23	1.74
SIRPG	0.23	0.23
SIX2	0.23	0.41
SIX3	0.23	0.43
SLC35E1	0.23	0.16
SLC8A2	0.23	0.29
SLITRK2	0.23	1.03
SPATS2	0.23	-0.4
SPIN4	0.23	-0.49
STAG3L5P	0.23	-0.69
STK10	0.23	-0.94
STK11	0.23	-0.17
STRIP2	0.23	1.43
SUPT3H	0.23	-1.33
SV2B	0.23	0.08
SYNE2	0.23	0.13
TDG	0.23	-0.09
TEX261	0.23	0.75
TMED8	0.23	-0.23
TMEM239	0.23	0.02
TOX2	0.23	2.53
TP53TG5	0.23	0.41
TRAPPC11	0.23	0.03
UPK1B	0.23	-0.46
UPRT	0.23	0.56
USP53	0.23	0.94
VPS8	0.23	-0.06
WDR47	0.23	0.37
WFS1	0.23	1.41
WIZ	0.23	0.17
WNT11	0.23	0.43
ZBTB33	0.23	-0.68
ZCCHC8	0.23	-0.61
ZFP14	0.23	0.16
ZNF141	0.23	0.51
ZNF157	0.23	-0.13
ZNF248	0.23	-0.28
ZNF26	0.23	-0.03
ZNF35	0.23	-0.6
ZNF501	0.23	0.33
ZNF845	0.23	-0.21
ZSCAN12P1	0.23	0.39
AADACL3	0.22	0.36
AC079250.1	0.22	-0.25
ADAMTS7P4	0.22	0.82
AGXT	0.22	1.07
AKR1B10	0.22	1.72
ALOX15B	0.22	-0.62
APLN	0.22	0.65
APLP1	0.22	1.09
ARG1	0.22	0
ARHGEF26	0.22	0.7
ATF2	0.22	-0.25
ATP12A	0.22	-0.27
ATP6AP1L	0.22	1.54
BEST1	0.22	-2.26
BMP2K	0.22	1.93
C10orf11	0.22	-2.41
C15orf41	0.22	0.49
C15orf57	0.22	0.13
C1orf122	0.22	0.92
CATIP	0.22	-0.84
CC2D1A	0.22	-0.66
CCDC114	0.22	-0.6
CCL15	0.22	0.06
CCNK	0.22	0.71
CCT6P3	0.22	-0.49
CEP44	0.22	0.89
CFH	0.22	-0.19
CHIT1	0.22	-0.08
CHRM3	0.22	-3.35
CNGA3	0.22	0.57
CNOT1	0.22	-0.04
COL4A2	0.22	1.48
COL4A3	0.22	0.44
COPS8	0.22	-0.09
CORO1A	0.22	0.66
CROCCP3	0.22	-0.11
CRYBB2P1	0.22	0.47
CTCFL	0.22	-0.33
CTD-2083E4.5	0.22	-0.12
CYP27A1	0.22	-0.72
CYP2J2	0.22	-0.38
CYP4F12	0.22	-0.55
DENND2C	0.22	0.44
DIS3L	0.22	-0.17
DTX1	0.22	-0.13
E2F5	0.22	-1
EEF1A1P12	0.22	0.13
EFNA1	0.22	1.11
ELAVL1	0.22	0.02
ERAP2	0.22	0.07
EXO1	0.22	0.08
FAM102A	0.22	-0.75
FAM227A	0.22	0.33
FAM3C	0.22	0.14
FAM71D	0.22	0.31
FBXO21	0.22	-0.06
FOXP3	0.22	0.28
FZD2	0.22	2.21
GALNT12	0.22	1.62
GAPDHP1	0.22	-0.93
GNG10	0.22	-0.36
GRK3	0.22	-1.16
GTF2IP7	0.22	0.22
HMGB1P41	0.22	-0.46
HS3ST1	0.22	-0.13
HSP90AB4P	0.22	-0.31
HSPA13	0.22	-0.47
IL4I1	0.22	1.57
IPO7	0.22	-0.64
KAT8	0.22	-0.77
KCNH8	0.22	-0.51
KCNJ14	0.22	0.1
KDM5A	0.22	0.6
KLHL18	0.22	0.77
KREMEN1	0.22	-0.41
KY	0.22	0.11
LHFPL2	0.22	-0.61
LILRB4	0.22	1.05
LRRC14	0.22	-0.54
LRRC27	0.22	0.57
MCOLN3	0.22	-1
MEGF8	0.22	0.35
METTL4	0.22	-0.14
MFAP1	0.22	0.06
MFSD11	0.22	0.31
MILR1	0.22	0.23
MITF	0.22	-1.01
MORF4	0.22	0.31
MT-ND4	0.22	-0.88
NBPF4	0.22	-0.56
NCBP3	0.22	0.24
NFATC2IP	0.22	-0.19
NICN1	0.22	-0.36
NOL9	0.22	0.03
PARK2	0.22	-0.53
PHF10	0.22	-0.22
PIK3R4	0.22	0.03
POLK	0.22	0.6
PPARGC1B	0.22	-0.99
PPIP5K2	0.22	0.01
PRAM1	0.22	-0.09
PRKDC	0.22	-0.21
PRPSAP2	0.22	-0.69
PRRC2C	0.22	0.22
PTGDR2	0.22	-0.55
PTPN18	0.22	-0.03
RAPGEF2	0.22	-0.24
REEP1	0.22	-0.3
RLF	0.22	-0.91
RNASEL	0.22	0.44
RP1-283E3.4	0.22	0.4
RP11-222K16.1	0.22	0.24
RP11-266K4.1	0.22	-0.3
RP11-328C8.2	0.22	0.22
RP11-368M16.3	0.22	0.09
RP11-481A20.10	0.22	-0.46
RP11-709A23.2	0.22	0.74
RP11-74E24.2	0.22	0.05
RP4-593M8.1	0.22	0
RPL3P6	0.22	0.49
RSPH4A	0.22	0.6
SEC31B	0.22	-0.23
SLC25A38	0.22	-0.61
SLC27A3	0.22	-2.49
SLC35E3	0.22	-0.17
SLC37A3	0.22	0.06
SMKR1	0.22	-0.82
SPPL2B	0.22	-0.26
SQLE	0.22	-0.82
STAM2	0.22	0.33
STK40	0.22	-0.74
TBC1D16	0.22	-1.76
TCERG1	0.22	-0.09
TEX10	0.22	-0.6
TFAP2A	0.22	0.67
THNSL1	0.22	-1.1
THRB	0.22	-1.42
